submit_id,hold_d
IDX00001,21.189104859138162
IDX00002,20.0867888925432
IDX00003,21.434960782341125
IDX00004,21.261517783415712
IDX00005,1.604821893940926
IDX00006,7.814432645747459
IDX00007,95.68454105352777
IDX00008,138.7048020831406
IDX00009,18.879708253453046
IDX00010,92.95823495644107
IDX00011,62.63734431479381
IDX00012,29.541349503525154
IDX00013,54.36054845344374
IDX00014,26.502296798814967
IDX00015,27.912018471241524
IDX00016,65.70691623356018
IDX00017,45.31401335833334
IDX00018,28.86592642063827
IDX00019,50.931866492335814
IDX00020,17.017485450876606
IDX00021,37.89510455590531
IDX00022,63.834455071570936
IDX00023,36.36651956979207
IDX00024,20.88685663770498
IDX00025,31.93445141347432
IDX00026,35.87549468460412
IDX00027,36.27866087875831
IDX00028,39.1706280217507
IDX00029,40.95290529209525
IDX00030,55.992105663334684
IDX00031,49.18471019555247
IDX00032,43.66538240185789
IDX00033,97.87461009681057
IDX00034,119.97790832357236
IDX00035,112.55192824298044
IDX00036,75.87044312573502
IDX00037,21.095881435392442
IDX00038,97.2936130286261
IDX00039,118.3413281501817
IDX00040,106.2653313949551
IDX00041,147.27633273146336
IDX00042,195.4941655434917
IDX00043,207.94997655990906
IDX00044,181.59405013119328
IDX00045,109.0115503093017
IDX00046,209.56489417960793
IDX00047,88.3322624606236
IDX00048,97.62706944415653
IDX00049,73.54953304165002
IDX00050,102.56865322775765
IDX00051,58.20781111395099
IDX00052,92.96230658448721
IDX00053,95.67951317290371
IDX00054,125.4668770024546
IDX00055,94.61327215084269
IDX00056,90.91706770981888
IDX00057,95.87035399904929
IDX00058,106.47058183300372
IDX00059,108.81214923853135
IDX00060,90.172619927032
IDX00061,73.06215852941557
IDX00062,118.75215608965217
IDX00063,111.56299019482655
IDX00064,89.92536424766071
IDX00065,85.65036734674703
IDX00066,114.39353611311643
IDX00067,98.90330769734565
IDX00068,29.81229740420038
IDX00069,39.81122244577361
IDX00070,103.27780677289468
IDX00071,95.47480134680691
IDX00072,94.71358301515878
IDX00073,103.75685887194086
IDX00074,88.9156623993924
IDX00075,20.058121356125866
IDX00076,37.15110059232644
IDX00077,25.938818923842554
IDX00078,17.95783639989378
IDX00079,53.467807042435645
IDX00080,25.284126365785667
IDX00081,26.659925538747256
IDX00082,48.8369313283784
IDX00083,52.25066115079189
IDX00084,36.93934028024663
IDX00085,16.767562327906855
IDX00086,11.021589778531256
IDX00087,26.27003758970247
IDX00088,19.49147917803355
IDX00089,9.22718843139225
IDX00090,15.01851084654611
IDX00091,19.329689975619456
IDX00092,25.026262955240448
IDX00093,2.648694077193536
IDX00094,6.4399082088739625
IDX00095,17.8201648192757
IDX00096,4.486167054684927
IDX00097,11.398817744203924
IDX00098,18.650350779306745
IDX00099,20.505563489618712
IDX00100,20.093921295136578
IDX00101,15.825353475848548
IDX00102,15.348117837909182
IDX00103,21.892470727717257
IDX00104,21.023375807471098
IDX00105,17.067520192369493
IDX00106,17.399824340224324
IDX00107,23.349135180566353
IDX00108,14.588679857853592
IDX00109,25.561555408485724
IDX00110,15.72521121371761
IDX00111,23.11888040172025
IDX00112,15.196839023218772
IDX00113,22.214393341776763
IDX00114,10.105937941336126
IDX00115,26.70540483523886
IDX00116,9.545232714005147
IDX00117,6.287919928552949
IDX00118,21.24570392521497
IDX00119,17.589747266016392
IDX00120,24.774609889934244
IDX00121,15.764418562540257
IDX00122,17.92242148001727
IDX00123,21.792702069781328
IDX00124,24.77616109531377
IDX00125,88.69803758305486
IDX00126,58.84658092115629
IDX00127,74.37790036842698
IDX00128,97.54456053299486
IDX00129,119.47438689410492
IDX00130,5.610970385073532
IDX00131,47.820257633939384
IDX00132,1.6030229148914579
IDX00133,22.701589212004887
IDX00134,33.77143999266436
IDX00135,8.80855924539272
IDX00136,8.635182956230608
IDX00137,23.977840032331137
IDX00138,15.537018829021168
IDX00139,36.903240434488175
IDX00140,20.486207188095882
IDX00141,11.45805646365136
IDX00142,7.162980266405171
IDX00143,11.30300620741546
IDX00144,5.094445699881282
IDX00145,16.013572768363723
IDX00146,6.5112730671857495
IDX00147,3.6049106733047758
IDX00148,12.968093810505902
IDX00149,17.737814960977758
IDX00150,4.873980167724522
IDX00151,4.006970900063539
IDX00152,70.60992676449627
IDX00153,64.32914458586872
IDX00154,58.41630672268831
IDX00155,80.33176553456381
IDX00156,81.86154249100133
IDX00157,4.847115016724768
IDX00158,21.941964104489976
IDX00159,12.909075814200953
IDX00160,6.6392508179272625
IDX00161,15.759153882019678
IDX00162,13.474141910942802
IDX00163,14.913094222515745
IDX00164,16.190915891151157
IDX00165,20.41304206342776
IDX00166,8.662291878427599
IDX00167,13.630347061387747
IDX00168,10.571316792287213
IDX00169,20.092539285955787
IDX00170,13.052756177707062
IDX00171,15.004265791975264
IDX00172,12.302425843785706
IDX00173,11.837746183170612
IDX00174,28.65601948396864
IDX00175,36.714581663125756
IDX00176,38.9887780039066
IDX00177,20.860432647934314
IDX00178,8.883571216977783
IDX00179,16.52840622486781
IDX00180,21.42888077901406
IDX00181,37.2441747385469
IDX00182,12.53645037824623
IDX00183,26.15559977264264
IDX00184,15.055759354056674
IDX00185,38.5409822018909
IDX00186,22.364589274289166
IDX00187,13.82017991331724
IDX00188,9.360008653460694
IDX00189,8.092583430866814
IDX00190,17.732048124503436
IDX00191,6.441512627450333
IDX00192,5.141513087676364
IDX00193,16.426646258267855
IDX00194,13.391433148084145
IDX00195,103.42131352785833
IDX00196,64.45338837359685
IDX00197,21.93421476605721
IDX00198,28.63379326120556
IDX00199,9.189985550398045
IDX00200,55.4963354069554
IDX00201,49.56706295556263
IDX00202,39.374114239994306
IDX00203,32.84146187413852
IDX00204,12.650869695171536
IDX00205,40.63149948354105
IDX00206,54.17724766707773
IDX00207,35.314973427137495
IDX00208,53.09818156025141
IDX00209,35.02912507880731
IDX00210,44.74146578520356
IDX00211,42.72464507667199
IDX00212,43.14160183092717
IDX00213,10.439275093345003
IDX00214,5.691564695967905
IDX00215,52.35625432664612
IDX00216,43.47515509400412
IDX00217,40.50400382708615
IDX00218,36.15910571762674
IDX00219,45.83157875404433
IDX00220,33.57129471495819
IDX00221,49.30842934921331
IDX00222,37.65225245803191
IDX00223,8.8376351228043
IDX00224,11.42882891962655
IDX00225,11.313832765334753
IDX00226,12.218168671731831
IDX00227,11.50129093237091
IDX00228,125.24156912405431
IDX00229,46.00312800209556
IDX00230,46.76546664537807
IDX00231,24.38175408646778
IDX00232,147.0982383196388
IDX00233,64.96839091491992
IDX00234,89.73315064826019
IDX00235,79.98699944918017
IDX00236,71.21929145298279
IDX00237,39.341277439974796
IDX00238,39.69460531984991
IDX00239,46.73983847691689
IDX00240,50.099820680889266
IDX00241,52.25429033989705
IDX00242,46.2307695749557
IDX00243,42.4011429282849
IDX00244,18.128805643018143
IDX00245,25.37221052682179
IDX00246,15.12399720661071
IDX00247,21.677442383955512
IDX00248,23.637475206849203
IDX00249,15.560618128048086
IDX00250,17.735024362943342
IDX00251,17.830971392271678
IDX00252,16.739267602199995
IDX00253,15.488488487158826
IDX00254,10.746640333826733
IDX00255,16.4811981291059
IDX00256,16.460265927332458
IDX00257,8.603964880400724
IDX00258,4.7582285428220406
IDX00259,34.69869481769819
IDX00260,43.11421451278005
