submit_id,hold_d
IDX00001,7.744728521316574
IDX00002,15.837331132916006
IDX00003,2.8055519957379147
IDX00004,3.909238184518472
IDX00005,4.539912375355925
IDX00006,7.705337779425463
IDX00007,11.345860808549332
IDX00008,34.68586416321705
IDX00009,8.86369250397911
IDX00010,33.46854464002536
IDX00011,13.736173982462788
IDX00012,67.6359199794606
IDX00013,27.451670716662193
IDX00014,7.162554603088211
IDX00015,14.781943123169185
IDX00016,8.246071691377438
IDX00017,6.813538627211528
IDX00018,7.0029358987630985
IDX00019,27.43074610318581
IDX00020,5.440909362510865
IDX00021,12.998963455211197
IDX00022,58.30798193071314
IDX00023,21.548554214936303
IDX00024,11.710133021166257
IDX00025,11.585892954441078
IDX00026,11.147994343766186
IDX00027,7.7207768212065275
IDX00028,6.948492995223205
IDX00029,21.653695667366264
IDX00030,22.873774296251213
IDX00031,8.047150318652712
IDX00032,10.824521678234305
IDX00033,49.064329371442
IDX00034,10.251564908157889
IDX00035,10.178584338234941
IDX00036,10.447154292138293
IDX00037,11.056928142832476
IDX00038,63.13206955644637
IDX00039,11.09408500056088
IDX00040,62.40257108167134
IDX00041,62.424062187827076
IDX00042,30.365454702645366
IDX00043,61.58315993961514
IDX00044,65.48252562418202
IDX00045,62.05035258485441
IDX00046,40.770444392859645
IDX00047,61.420985232765815
IDX00048,65.22392543212845
IDX00049,64.73162374781532
IDX00050,62.258255513712356
IDX00051,65.58754244692682
IDX00052,62.16578426738852
IDX00053,15.82271698857221
IDX00054,41.96372438051549
IDX00055,41.233324731441826
IDX00056,14.627551692301495
IDX00057,14.535230675217463
IDX00058,41.00733642202613
IDX00059,43.92679014869282
IDX00060,41.63081781836081
IDX00061,16.215209307669284
IDX00062,40.76758393149794
IDX00063,41.144380968435144
IDX00064,52.86564468150027
IDX00065,40.39750964752966
IDX00066,40.759791058102564
IDX00067,41.83059869620047
IDX00068,18.4027642412766
IDX00069,16.857159223320195
IDX00070,41.21484786133442
IDX00071,45.02280612982577
IDX00072,52.01070983830505
IDX00073,40.647483612479846
IDX00074,70.22190664500522
IDX00075,8.163984725753835
IDX00076,11.140604733733198
IDX00077,10.313686414650874
IDX00078,8.6440662964269
IDX00079,8.540263565428177
IDX00080,7.9354773140876205
IDX00081,8.813106178062299
IDX00082,62.92244868192938
IDX00083,64.79927986095208
IDX00084,49.396237360619125
IDX00085,9.847191510179982
IDX00086,16.047315473722847
IDX00087,11.498353224698803
IDX00088,9.881761208096577
IDX00089,10.54602398777206
IDX00090,10.939766136227263
IDX00091,13.215164559846016
IDX00092,11.667292121775972
IDX00093,10.747815846585581
IDX00094,8.68305546729971
IDX00095,13.398844814371841
IDX00096,10.08463958117136
IDX00097,8.472849427955225
IDX00098,11.769400400346058
IDX00099,9.078256484735903
IDX00100,9.712550340504094
IDX00101,10.975492274548742
IDX00102,10.479671618282737
IDX00103,13.660063494979113
IDX00104,27.169271751463384
IDX00105,9.25506634868725
IDX00106,12.335730868464452
IDX00107,9.773582556124893
IDX00108,9.40146815296248
IDX00109,14.098417995366617
IDX00110,13.60725761769936
IDX00111,27.129381287133583
IDX00112,10.518988410818565
IDX00113,10.029390590636467
IDX00114,8.93136036138094
IDX00115,11.329554817537428
IDX00116,13.30925971774559
IDX00117,9.371730187649518
IDX00118,10.708501523189625
IDX00119,10.373733097985678
IDX00120,9.689769118271215
IDX00121,9.76757067465951
IDX00122,10.078061978703772
IDX00123,14.660083615792246
IDX00124,10.662636315377313
IDX00125,23.8275584514231
IDX00126,38.39843268682671
IDX00127,11.611357230074645
IDX00128,26.442242684566736
IDX00129,36.21848985094766
IDX00130,11.24483113441238
IDX00131,60.36918967631209
IDX00132,10.694442191910639
IDX00133,12.739382950705476
IDX00134,38.655535433525074
IDX00135,11.767755876720912
IDX00136,11.609456525824498
IDX00137,12.53394142740217
IDX00138,51.245460712962085
IDX00139,39.162560255594144
IDX00140,12.720209606381104
IDX00141,14.00513079459779
IDX00142,10.52229439083385
IDX00143,13.371332215741859
IDX00144,10.808002821002447
IDX00145,13.599667584760027
IDX00146,12.071354397965479
IDX00147,13.124699736890761
IDX00148,11.218193354827235
IDX00149,11.618109403112612
IDX00150,13.058891352873616
IDX00151,10.701873403650097
IDX00152,63.63575606081213
IDX00153,65.65870396099854
IDX00154,65.58860321650718
IDX00155,63.67256574993735
IDX00156,65.6580096237958
IDX00157,23.498542453515256
IDX00158,49.62445688281878
IDX00159,11.798989966278896
IDX00160,11.222134364619706
IDX00161,10.60992095012989
IDX00162,11.801163114640076
IDX00163,11.07331985617202
IDX00164,11.395714420017612
IDX00165,49.02363433246137
IDX00166,9.217105843850732
IDX00167,13.520481948653469
IDX00168,14.042064402357937
IDX00169,9.48597234515546
IDX00170,14.937768211093498
IDX00171,14.6331823859
IDX00172,11.332568203739356
IDX00173,11.654482051875675
IDX00174,8.380716975538235
IDX00175,60.53025890871868
IDX00176,34.4258715603537
IDX00177,7.711604393160087
IDX00178,9.076974779949524
IDX00179,12.154973436725413
IDX00180,11.826961487124208
IDX00181,12.055604488592508
IDX00182,10.984943038605707
IDX00183,10.771736317790783
IDX00184,11.757247590765473
IDX00185,62.35660213346273
IDX00186,27.22005094270571
IDX00187,8.769671130947245
IDX00188,11.634446488271351
IDX00189,10.594674957246752
IDX00190,9.930031338652043
IDX00191,10.52063340285531
IDX00192,13.101387784947292
IDX00193,8.141187686363992
IDX00194,6.492638889976661
IDX00195,11.962440458322817
IDX00196,11.075712717083661
IDX00197,12.163532364160346
IDX00198,7.8878918043265
IDX00199,45.83956451041013
IDX00200,10.332571099548659
IDX00201,13.060147138588945
IDX00202,9.904943523462862
IDX00203,13.746116267790057
IDX00204,10.115103940192057
IDX00205,13.482115810769756
IDX00206,11.263719035323447
IDX00207,12.702275433421164
IDX00208,61.87515291736054
IDX00209,10.537370684141933
IDX00210,10.354834562691394
IDX00211,13.864568197608605
IDX00212,9.88531364445953
IDX00213,9.984431600136304
IDX00214,10.842995184182655
IDX00215,9.801002634660108
IDX00216,10.042714990249806
IDX00217,10.866097031073878
IDX00218,13.7335978655683
IDX00219,10.099619271186384
IDX00220,10.798075294125738
IDX00221,36.90642133732035
IDX00222,16.74914807059031
IDX00223,6.6498037564670085
IDX00224,3.929809087272588
IDX00225,4.726098016642936
IDX00226,4.581744237828389
IDX00227,3.9648899852254544
IDX00228,37.82906141778585
IDX00229,15.051046365442744
IDX00230,16.026130285197723
IDX00231,11.305981532357691
IDX00232,41.425757249271555
IDX00233,17.413362143124687
IDX00234,10.822480733320845
IDX00235,10.946172377978655
IDX00236,24.28340879442112
IDX00237,14.061806930054445
IDX00238,14.658290306229901
IDX00239,14.226181701047608
IDX00240,13.591808869197848
IDX00241,28.166682206181576
IDX00242,28.28966979793404
IDX00243,14.819567562895827
IDX00244,8.558147016690782
IDX00245,11.726185409730533
IDX00246,10.704680293401907
IDX00247,8.368604618270183
IDX00248,7.636583815976337
IDX00249,7.729330840695184
IDX00250,7.2777236322108365
IDX00251,9.570230417222774
IDX00252,8.294245501547266
IDX00253,7.9528860727768915
IDX00254,6.7852853957228945
IDX00255,9.949424097107112
IDX00256,9.036832868649071
IDX00257,11.196878832233779
IDX00258,8.35819202251514
IDX00259,33.759946122270776
IDX00260,19.55219798602411
IDX00261,6.235833726976125
IDX00262,5.408599828097067
IDX00263,60.726570563543646
IDX00264,5.96207845833851
IDX00265,4.242361187174538
IDX00266,62.09546518238494
IDX00267,4.698325925470272
IDX00268,4.3419067134091165
IDX00269,5.675296038065426
IDX00270,4.757347232713073
IDX00271,31.030059238946706
IDX00272,60.475336074228835
IDX00273,67.3590805744534
IDX00274,54.06855722938417
IDX00275,44.26523294427898
IDX00276,53.601499484550004
IDX00277,68.65765221608308
IDX00278,42.4498697913732
IDX00279,43.64884273870484
IDX00280,67.36678685601873
IDX00281,66.98438739298217
IDX00282,66.223845600809
IDX00283,6.787079154873936
IDX00284,12.228928402106249
IDX00285,12.536704498164909
IDX00286,13.95504371619245
