submit_id,hold_d
IDX00001,56.523232114899656
IDX00002,122.98145692091566
IDX00003,50.17927230761234
IDX00004,82.94394991052104
IDX00005,7.415520507272959
IDX00006,36.43314263956745
IDX00007,39.88084169818285
IDX00008,260.72230395596307
IDX00009,32.748366181180245
IDX00010,190.3427091402864
IDX00011,46.83993821741751
IDX00012,445.394192280839
IDX00013,168.58091926670204
IDX00014,8.651909118125332
IDX00015,11.140123938905163
IDX00016,7.793452244208311
IDX00017,43.784910606222184
IDX00018,29.654116154515577
IDX00019,108.26174740559145
IDX00020,8.48867253402932
IDX00021,8.854740545466484
IDX00022,445.3152472878555
IDX00023,154.1663382711631
IDX00024,13.366466145249433
IDX00025,8.68456883014187
IDX00026,30.475969356095447
IDX00027,29.23818516175743
IDX00028,85.09563804331447
IDX00029,169.83549608775866
IDX00030,108.47586566026985
IDX00031,29.937713171846553
IDX00032,30.883488835221215
IDX00033,314.18488753483325
IDX00034,50.07400000374764
IDX00035,10.134949564055205
IDX00036,31.920468616273865
IDX00037,50.29000345577515
IDX00038,445.5520471143591
IDX00039,50.24892044627086
IDX00040,387.12169515523055
IDX00041,444.69334858512593
IDX00042,158.99123394993148
IDX00043,412.8442791334128
IDX00044,445.67529553185886
IDX00045,401.0368472354148
IDX00046,224.5077804245102
IDX00047,396.1148670717321
IDX00048,445.70689003737243
IDX00049,445.5111949273887
IDX00050,444.64803021381886
IDX00051,445.77565221200894
IDX00052,401.14186281354887
IDX00053,54.03183127169905
IDX00054,237.66295286862805
IDX00055,245.16465647606856
IDX00056,55.33122243705657
IDX00057,50.57725454386491
IDX00058,231.94790065224515
IDX00059,233.08456249561823
IDX00060,263.1656670469438
IDX00061,32.16988703836614
IDX00062,246.7283128234103
IDX00063,241.4132385801695
IDX00064,275.532604530943
IDX00065,212.69271180125543
IDX00066,244.23051081662743
IDX00067,243.19286501078386
IDX00068,32.582103686592745
IDX00069,47.864508545435456
IDX00070,242.58532050983922
IDX00071,262.76904447273773
IDX00072,276.9843992938586
IDX00073,244.8448866598319
IDX00074,447.2706170366346
IDX00075,9.539063539225026
IDX00076,56.72780975947171
IDX00077,15.079315704337205
IDX00078,13.841355748701972
IDX00079,54.755514896714885
IDX00080,9.104745336082487
IDX00081,6.1464502155722585
IDX00082,377.92852685127946
IDX00083,445.25594026874023
IDX00084,322.17389146512505
IDX00085,8.472988844589054
IDX00086,66.17459735359262
IDX00087,53.72567069541219
IDX00088,13.611955697575468
IDX00089,9.695756261095084
IDX00090,8.177799032009716
IDX00091,7.512300410629905
IDX00092,78.62987348738898
IDX00093,14.24491236934773
IDX00094,9.63767410995024
IDX00095,7.594466429636668
IDX00096,9.181791861412421
IDX00097,8.128687298638397
IDX00098,7.396615823392494
IDX00099,13.06426865288995
IDX00100,40.31412116670617
IDX00101,8.020667109063652
IDX00102,8.85761445980279
IDX00103,20.129467013994145
IDX00104,169.82724040920039
IDX00105,12.55118012254934
IDX00106,37.859089961355494
IDX00107,6.360284021993721
IDX00108,6.612481667543761
IDX00109,39.42419055631581
IDX00110,26.883771048818744
IDX00111,110.64647636160225
IDX00112,39.55273763846162
IDX00113,29.858919660460742
IDX00114,7.3370797138231865
IDX00115,84.53069759639948
IDX00116,12.176387811541645
IDX00117,9.859183532322277
IDX00118,6.850932537136032
IDX00119,7.707903789709235
IDX00120,38.02610116238975
IDX00121,6.237860671228191
IDX00122,29.818662328701976
IDX00123,87.04840671253987
IDX00124,22.47232683092261
IDX00125,168.77363790102027
IDX00126,259.0295988559865
IDX00127,86.30956036511998
IDX00128,108.39566405079131
IDX00129,231.27808166290743
IDX00130,6.450340901588788
IDX00131,414.4130531126975
IDX00132,15.38701376937388
IDX00133,59.18617485935829
IDX00134,254.13835445652148
IDX00135,37.720358721097
IDX00136,8.606669950770083
IDX00137,41.97991135055236
IDX00138,288.5937518195569
IDX00139,254.48057169032109
IDX00140,59.755655867433234
IDX00141,42.52392390888417
IDX00142,9.229457307605117
IDX00143,39.5205448063698
IDX00144,8.245140760689537
IDX00145,52.347092645488374
IDX00146,15.006236279594305
IDX00147,34.91877198735165
IDX00148,18.744178691253182
IDX00149,33.565880638596354
IDX00150,19.318609696587373
IDX00151,8.677455256274698
IDX00152,443.66799455217006
IDX00153,444.38436291914695
IDX00154,444.3284775379452
IDX00155,443.71331292347895
IDX00156,444.5571656807697
IDX00157,143.89115971045612
IDX00158,340.3418659211675
IDX00159,37.93214179138522
IDX00160,8.353810920942124
