index,INVC_CONT
32000,4.799560207209005
32001,5.312707420036378
32002,5.084345068582897
32003,8.130660137034482
32004,6.00585995473469
32005,5.908168893740589
32006,5.2182450011798
32007,5.2182450011798
32008,4.955447646371059
32009,5.198258615419551
32010,4.925640051655466
32011,4.922908972215301
32012,5.204234233837789
32013,5.334546014826108
32014,5.298751003959862
32015,3.4731489166491825
32016,3.4731489166491825
32017,3.4731489166491825
32018,3.661655561347974
32019,3.6976518422737756
32020,3.6976518422737756
32021,3.6976518422737756
32022,3.6976518422737756
32023,3.6823021055385032
32024,3.708768535810074
32025,3.669160696763355
32026,3.669160696763355
32027,3.94079287527575
32028,3.94079287527575
32029,4.131591257431352
32030,4.130971685618592
32031,4.130971685618592
32032,3.728929056732789
32033,4.9986331525147625
32034,4.760582308209251
32035,5.3728042077029015
32036,4.700375433869961
32037,3.7360364862057986
32038,3.91940915923834
32039,4.10958796958118
32040,4.10958796958118
32041,3.986192212406442
32042,4.0520848709092006
32043,4.0520848709092006
32044,4.425636354284578
32045,4.425636354284578
32046,4.5011675912521305
32047,4.091000255138189
32048,4.1269965360639915
32049,4.1269965360639915
32050,4.50054801943937
32051,4.50054801943937
32052,4.50054801943937
32053,3.8039230655272367
32054,3.8399193464530383
32055,3.811428200942618
32056,4.21347082982842
32057,4.21347082982842
32058,4.21347082982842
32059,4.659030905857695
32060,4.232267112663778
32061,4.4561958881357135
32062,4.372187207942899
32063,4.7457386913182775
32064,4.77707423556049
32065,4.260948791242197
32066,4.241802378274955
32067,4.550954091900176
32068,4.630703598385607
32069,4.630703598385607
32070,5.416901688805109
32071,3.694297085968252
32072,4.687889729291898
32073,4.5300884624701885
32074,4.644735417445387
32075,4.893874449748169
32076,4.364879006938443
32077,4.659260641424533
32078,5.709838966224525
32079,4.182038955222442
32080,4.284268489929989
32081,4.933148362028951
32082,4.540391757934354
32083,5.229479150446683
32084,5.229479150446683
32085,4.893949520256379
32086,4.893949520256379
32087,3.5403490102095727
32088,3.7475546528008596
32089,3.7835509337266613
32090,3.768201196991389
32091,3.79466762726296
32092,3.79466762726296
32093,4.220167588247614
32094,5.675552389627016
32095,4.504001774187307
32096,4.488380554712268
32097,5.536590859887643
32098,4.709734735428799
32099,4.673738454502996
32100,4.831261164976874
32101,4.520317637315467
32102,4.68687175049802
32103,5.3146956551055915
32104,4.927858753373783
32105,4.955507055388274
32106,4.620118752087618
32107,4.5669064422690795
32108,4.640117873993295
32109,4.780102882067762
32110,4.952817045338421
32111,5.1554653013287375
32112,2.906068182483659
32113,16.46469473982953
32114,8.790974146924565
32115,6.166835006476076
32116,5.06735035869344
32117,5.231278669541977
32118,3.3241686435482074
32119,5.153735717320393
32120,5.066374582239841
32121,4.195888002778653
32122,4.407123062465383
32123,4.81375426062895
32124,5.284140801593083
32125,4.725060924377851
32126,4.574475094971912
32127,4.779027324662221
32128,4.688249841179363
32129,4.176114741391557
32130,5.05455544650363
32131,5.395952267403213
32132,4.175881554802078
32133,4.652086170344769
32134,29.60584427421098
32135,12.622892530987036
32136,13.137431860330981
32137,3.7076590950892245
32138,4.4363637310958906
32139,4.143328364666975
32140,4.231107387835491
32141,3.8618186102862393
32142,5.798948942126557
32143,4.441568359525916
32144,4.272994710889621
32145,5.988840512471425
32146,4.600808758931593
32147,4.632169065811772
32148,5.20008734582001
32149,5.20008734582001
32150,4.70457777592998
32151,5.258588821456491
32152,24.77426144251984
32153,4.483645415183228
32154,4.632146856501913
32155,4.632146856501913
32156,4.702419552814634
32157,4.90539948278863
32158,4.932572999888022
32159,4.740227192264378
32160,5.901604679236529
32161,4.417695020609565
32162,4.775173637410675
32163,4.6053949270524726
32164,5.128992368926079
32165,4.312145993332795
32166,5.1815137609668795
32167,10.441344123900704
32168,5.1872939380967455
32169,5.313735375591366
32170,5.463669592052298
32171,5.14852828166752
32172,5.1565060507245155
32173,6.0721168018820935
32174,4.265497401833466
32175,4.7289550401435285
32176,4.676214179416467
32177,5.306339684916821
32178,5.579679189063712
32179,6.0750378578825694
32180,7.210386327345255
32181,5.235861852065662
32182,5.383321145658828
32183,4.985638266170425
32184,4.985638266170425
32185,3.5457382127714028
32186,3.5457382127714028
32187,3.5457382127714028
32188,3.5457382127714028
32189,3.5457382127714028
32190,3.5457382127714028
32191,3.5457382127714028
32192,3.5457382127714028
32193,3.6156331521707203
32194,3.661450906001213
32195,3.641551866015925
32196,3.641551866015925
32197,3.667506598756685
32198,3.667506598756685
32199,3.667506598756685
32200,3.667506598756685
32201,3.667506598756685
32202,3.667506598756685
32203,3.667506598756685
32204,3.667506598756685
32205,3.667506598756685
32206,3.667506598756685
32207,3.667506598756685
32208,3.6521568620214127
32209,3.6521568620214127
32210,3.6521568620214127
32211,3.6521568620214127
32212,3.6390154532462646
32213,3.696966842811018
32214,3.8227695754929623
32215,4.075757027958447
32216,4.075757027958447
32217,4.075757027958447
32218,4.077213555109736
32219,4.077213555109736
32220,4.077213555109736
32221,4.077213555109736
32222,4.077213555109736
32223,4.077213555109736
32224,4.077213555109736
32225,4.077213555109736
32226,3.5457382127714028
32227,3.5457382127714028
32228,3.5457382127714028
32229,3.667506598756685
32230,3.667506598756685
32231,3.667506598756685
32232,3.667506598756685
32233,3.667506598756685
32234,3.6521568620214127
32235,3.6521568620214127
32236,3.6390154532462646
32237,4.075757027958447
32238,4.077213555109736
32239,4.077213555109736
32240,6.102098314672765
32241,6.0259301328950095
32242,5.208508136619896
32243,5.44423271591179
32244,4.267114755429207
32245,4.059279059151639
32246,4.046137650376492
32247,3.9089824208525097
32248,4.18798283983183
32249,5.080470001675522
32250,5.48618178768101
32251,4.3570216305213245
32252,5.55776380867632
32253,5.67788443771026
32254,5.357174567377021
32255,4.422093329294281
32256,4.4485597595658515
32257,5.286519561130653
32258,4.902582522425453
32259,5.372023529875657
32260,5.662995439734587
32261,5.488749705392306
32262,6.532194452225099
32263,4.59605658199934
32264,4.441069760936946
32265,5.405231508720178
32266,4.3948907700364295
32267,5.888925254666153
32268,6.283446299463902
32269,4.567169185483907
32270,5.388661373431041
32271,6.588185118146291
32272,6.687792248642634
32273,4.968290425435132
32274,4.414995619874834
32275,4.399645883139561
32276,4.6251327855238
32277,4.216170802413911
32278,4.45905902724837
32279,4.478376568684361
32280,4.478376568684361
32281,4.208665666998529
32282,4.45905902724837
32283,4.673512846287806
32284,4.489400859368855
32285,4.282733273608375
32286,5.173722251379982
32287,4.55895005316623
32288,4.36579192378673
32289,4.595538739846042
32290,5.299390009806305
32291,6.068683404417987
32292,5.2115558664346535
32293,8.5898743743734
32294,4.3670169256859
32295,3.8268284661576737
32296,3.8114787294224013
32297,5.540718320038036
32298,5.322196215862217
