submit_id,hold_d
IDX00001,211.03025273050096
IDX00002,443.52995092460736
IDX00003,192.80303335182225
IDX00004,320.97665591923646
IDX00005,13.513952058172544
IDX00006,129.4764548995132
IDX00007,138.49095705781698
IDX00008,762.9049676388822
IDX00009,113.5136160182052
IDX00010,654.5187658374508
IDX00011,154.94042029963148
IDX00012,1373.0
IDX00013,577.4956813019896
IDX00014,9.182565631940877
IDX00015,16.285836523471822
IDX00016,4.9279999026421555
IDX00017,151.31792134630146
IDX00018,96.62599581339471
IDX00019,366.7160559076308
IDX00020,11.961547060812434
IDX00021,9.161942189977637
IDX00022,1373.0
IDX00023,559.0511110545418
IDX00024,22.78939900433634
IDX00025,3.480236111045448
IDX00026,92.51683822302499
IDX00027,93.30901506492523
IDX00028,317.9573646327219
IDX00029,604.2069414958664
IDX00030,369.6526956638954
IDX00031,94.77854916209223
IDX00032,94.70658176225058
IDX00033,1002.0
IDX00034,182.72213026256094
IDX00035,17.3969895154292
IDX00036,101.74684259242431
IDX00037,182.94232367663423
IDX00038,1373.0
IDX00039,182.64488592295515
IDX00040,1200.0
IDX00041,1373.0
IDX00042,518.4097217329817
IDX00043,1278.0
IDX00044,1373.0
IDX00045,1242.0
IDX00046,671.775451257341
IDX00047,1228.0
IDX00048,1373.0
IDX00049,1373.0
IDX00050,1373.0
IDX00051,1373.0
IDX00052,1242.0
IDX00053,181.2478331759771
IDX00054,778.6545031810522
IDX00055,774.0625001604622
IDX00056,183.57937950405127
IDX00057,170.4050212340057
IDX00058,630.0
IDX00059,631.0
IDX00060,774.532728361109
IDX00061,94.46968632079893
IDX00062,776.8881985736627
IDX00063,778.2355473714157
IDX00064,766.176506566294
IDX00065,573.0
IDX00066,777.323242099149
IDX00067,786.0374993982456
IDX00068,93.96298802361852
IDX00069,153.1557917971287
IDX00070,773.6539788612048
IDX00071,772.9130393440585
IDX00072,767.7581839531748
IDX00073,779.2108938001003
IDX00074,1373.0
IDX00075,17.84539981205121
IDX00076,212.4952666764611
IDX00077,36.82566035570569
IDX00078,35.461502624326926
IDX00079,202.5899154439298
IDX00080,16.334091435485675
IDX00081,2.1179092863860536
IDX00082,1173.0
IDX00083,1373.0
IDX00084,1029.0
IDX00085,10.658666797439984
IDX00086,242.19275049026513
IDX00087,194.24729610061385
IDX00088,33.23253377900818
IDX00089,14.780988132616558
IDX00090,7.8280994615139825
IDX00091,2.113559125232578
IDX00092,296.0452979029308
IDX00093,34.45172009178212
IDX00094,17.36856946971752
IDX00095,2.112477031489487
IDX00096,13.470692410907269
IDX00097,11.954174059113006
IDX00098,3.480494234775585
IDX00099,31.058173200331034
IDX00100,140.86857956787333
IDX00101,7.8115585471371585
IDX00102,11.949305726539029
IDX00103,53.6456835957999
IDX00104,465.0
IDX00105,28.674225022007423
IDX00106,129.0551936531053
IDX00107,2.1137898855458146
IDX00108,3.475669291414185
IDX00109,132.58007725052875
IDX00110,81.11235489289872
IDX00111,387.10973161530967
IDX00112,137.5464294056132
IDX00113,98.50941437261488
IDX00114,7.808442522362849
IDX00115,322.3488412568257
IDX00116,21.824405124350815
IDX00117,17.33979508600557
IDX00118,3.47683404704693
IDX00119,6.399722413201127
IDX00120,132.92376731043106
IDX00121,2.107494106131547
IDX00122,98.67172519095332
IDX00123,327.04838528341907
IDX00124,69.67029038010925
IDX00125,564.9334821937831
IDX00126,717.357362236912
IDX00127,308.03987231446024
IDX00128,360.12676109567946
IDX00129,733.3280937446851
IDX00130,2.0704415752769263
IDX00131,1283.0
IDX00132,38.374964418905336
IDX00133,207.28460747036647
IDX00134,722.8038493238428
IDX00135,128.4605174778715
IDX00136,10.433640568624961
IDX00137,144.09595688378667
IDX00138,924.0
IDX00139,728.875604334657
IDX00140,207.3144411052683
IDX00141,143.79836920289264
IDX00142,14.523452838565813
IDX00143,129.96054620089402
IDX00144,10.429586180562053
IDX00145,183.0307569711948
IDX00146,34.98051308491104
IDX00147,115.63659750322063
IDX00148,52.21116634131617
IDX00149,111.4180060617691
IDX00150,51.22706526201105
IDX00151,11.70146294825924
IDX00152,1373.0
IDX00153,1373.0
IDX00154,1373.0
IDX00155,1373.0
IDX00156,1373.0
IDX00157,514.0789666727153
IDX00158,1080.0
IDX00159,128.3684406175292
IDX00160,7.57360639001873
IDX00161,50.26313274048073
IDX00162,189.54608104216632
IDX00163,2.0624674443806987
IDX00164,4.940566944141085
IDX00165,942.0
IDX00166,11.67703127805813
IDX00167,22.979733835112746
IDX00168,17.29787992437013
IDX00169,5.167360728865303
IDX00170,2.1224813003772693
IDX00171,6.477611090907792
IDX00172,6.451304299001216
IDX00173,6.4531680931368935
IDX00174,274.8912816430617
IDX00175,1373.0
IDX00176,784.0154781751033
IDX00177,3.8701132625225565
IDX00178,14.601419132872152
IDX00179,42.12773259186127
IDX00180,9.251939844101399
IDX00181,9.2121020422027
IDX00182,24.401119887224894
IDX00183,9.267752572537365
IDX00184,163.60141059897856
IDX00185,1293.0
IDX00186,526.9487695238925
IDX00187,10.62935826281352
IDX00188,17.566584901405275
IDX00189,28.955444948433588
IDX00190,36.08897781578465
IDX00191,10.785395781616424
IDX00192,13.645682536805872
IDX00193,24.320369442603294
IDX00194,22.024875216649978
IDX00195,42.58723193141634
IDX00196,26.53984749384827
IDX00197,84.02999020608917
