submit_id,hold_d
IDX00001,232.44772415372933
IDX00002,464.4608230478472
IDX00003,221.0884965167342
IDX00004,352.94482734159027
IDX00005,15.384871246725215
IDX00006,147.08430130988665
IDX00007,165.8283638287968
IDX00008,866.0
IDX00009,132.4510097780817
IDX00010,584.9856742985476
IDX00011,172.740939393769
IDX00012,1373.0
IDX00013,584.9856742985476
IDX00014,10.50044864763561
IDX00015,18.63488992042756
IDX00016,5.519823095421235
IDX00017,170.63821017400116
IDX00018,109.96834192523498
IDX00019,387.95271608170265
IDX00020,13.744250669944737
IDX00021,10.515446273925718
IDX00022,1373.0
IDX00023,420.0
IDX00024,26.223928553855956
IDX00025,4.183998422641553
IDX00026,100.18451257565854
IDX00027,100.17352227532825
IDX00028,352.94482734159027
IDX00029,584.9856742985476
IDX00030,387.95271608170265
IDX00031,109.90799467120395
IDX00032,110.06410892447504
IDX00033,1002.0
IDX00034,196.48772537991965
IDX00035,19.948775462771412
IDX00036,122.0064544012533
IDX00037,195.2080508029985
IDX00038,1373.0
IDX00039,196.48772537991965
IDX00040,1200.0
IDX00041,1373.0
IDX00042,436.0
IDX00043,1278.0
IDX00044,1373.0
IDX00045,1242.0
IDX00046,753.0
IDX00047,1228.0
IDX00048,1373.0
IDX00049,1373.0
IDX00050,1373.0
IDX00051,1373.0
IDX00052,1242.0
IDX00053,220.04112714943898
IDX00054,792.0
IDX00055,815.0
IDX00056,223.54950561273353
IDX00057,195.55309684864824
IDX00058,775.0
IDX00059,776.0
IDX00060,868.0
IDX00061,115.88284227414937
IDX00062,820.0
IDX00063,804.0
IDX00064,885.0
IDX00065,584.9856742985476
IDX00066,813.0
IDX00067,808.0
IDX00068,111.59982319087418
IDX00069,193.59650741570033
IDX00070,807.0
IDX00071,864.0
IDX00072,890.0
IDX00073,815.0
IDX00074,1373.0
IDX00075,20.153648921974693
IDX00076,223.6631365206075
IDX00077,42.290393994800546
IDX00078,37.737442630052904
IDX00079,223.54950561273353
IDX00080,18.2317730822205
IDX00081,2.3159005198125917
IDX00082,1173.0
IDX00083,1373.0
IDX00084,1029.0
IDX00085,11.944868600009638
IDX00086,273.30689364438655
IDX00087,222.47747361288052
IDX00088,37.19289857555352
IDX00089,16.378052133919137
IDX00090,8.903636186677163
IDX00091,2.331056332514679
IDX00092,340.21682981357094
IDX00093,37.389491862250374
IDX00094,19.749243339048654
IDX00095,2.354387515779396
IDX00096,14.942792404891549
IDX00097,13.375516837800003
IDX00098,4.006569534656253
IDX00099,36.122475342254965
IDX00100,165.70210413027755
IDX00101,8.888276419956195
IDX00102,13.293561567965469
IDX00103,62.237113333098726
IDX00104,584.9856742985476
IDX00105,32.34014048959111
IDX00106,147.08430130988665
IDX00107,2.327531327869629
IDX00108,4.003970013011593
IDX00109,148.72490696496544
IDX00110,93.00514200361806
IDX00111,409.44594328803964
IDX00112,165.39209413536102
IDX00113,110.05416168720157
IDX00114,8.886466362409971
IDX00115,352.94482734159027
IDX00116,24.847871066144478
IDX00117,19.749243339048654
IDX00118,4.006569534656253
IDX00119,7.258933415470581
IDX00120,147.20045578867666
IDX00121,2.3622330551873123
IDX00122,110.05416168720157
IDX00123,352.94482734159027
IDX00124,76.45177853467752
IDX00125,584.9856742985476
IDX00126,858.0
IDX00127,352.94482734159027
IDX00128,387.95271608170265
IDX00129,782.0
IDX00130,2.136878292786921
IDX00131,1283.0
IDX00132,45.36476116826343
IDX00133,231.83444548894136
IDX00134,843.0
IDX00135,147.6078565671699
IDX00136,11.408966531766302
IDX00137,165.8283638287968
IDX00138,924.0
IDX00139,843.0
IDX00140,232.44772415372933
IDX00141,168.00806362261352
IDX00142,16.142262392177056
IDX00143,147.22718636064883
IDX00144,11.408966531766302
IDX00145,203.98405341220595
IDX00146,40.4214887390395
IDX00147,132.60883991386956
IDX00148,61.23287282663044
IDX00149,133.14855790182793
IDX00150,56.32173972863683
IDX00151,13.171291182815718
IDX00152,1373.0
IDX00153,1373.0
IDX00154,1373.0
IDX00155,1373.0
IDX00156,1373.0
IDX00157,391.0
IDX00158,1080.0
IDX00159,147.08430130988665
IDX00160,8.494558158033463
IDX00161,56.176290347176646
IDX00162,222.17676317608107
IDX00163,2.3087629719950904
IDX00164,5.443562441164092
IDX00165,942.0
IDX00166,13.17802316691173
IDX00167,25.85375047739806
IDX00168,19.616670465306456
IDX00169,5.634197697263539
IDX00170,2.331056332514679
IDX00171,7.283873528105224
IDX00172,7.278894318302562
IDX00173,7.278171864776472
IDX00174,315.0397297823689
IDX00175,1373.0
IDX00176,813.0
IDX00177,4.272967358025603
IDX00178,16.19337469879998
IDX00179,47.05630564309235
IDX00180,10.489883975188832
IDX00181,10.497933837561376
IDX00182,27.753846005728647
IDX00183,10.489883975188832
IDX00184,193.6266511531371
IDX00185,1293.0
IDX00186,424.0
IDX00187,11.942734230419056
IDX00188,20.264938587998763
IDX00189,32.29438693512889
IDX00190,41.99377397989333
IDX00191,12.205681426257684
IDX00192,15.350818616334072
IDX00193,28.04274634791136
IDX00194,25.172006895412782
IDX00195,49.99859312544779
IDX00196,29.888692618133334
IDX00197,101.01627890562571
IDX00198,292.9758191862922
IDX00199,1087.0
IDX00200,100.96976503619443
IDX00201,121.08551104625462
IDX00202,13.258555119589541
IDX00203,16.494542033405647
IDX00204,58.10493636729391
IDX00205,132.49296316905125
IDX00206,165.3034413421099
IDX00207,132.44028003097455
IDX00208,1238.0
IDX00209,101.53939178187659
IDX00210,73.53693248876908
IDX00211,132.44028003097455
IDX00212,191.77469347238707
IDX00213,50.97217992597693
IDX00214,65.29263777252446
IDX00215,120.41561808673944
IDX00216,121.76160238035754
IDX00217,86.01841880603543
IDX00218,132.49296316905125
IDX00219,101.00386726616158
IDX00220,8.664783163786792
IDX00221,743.0
IDX00222,92.2746771543737
IDX00223,2.36363840404782
IDX00224,31.224886530689265
IDX00225,59.882358870899516
IDX00226,5.556748863439195
IDX00227,5.59253373973133
IDX00228,759.0
IDX00229,165.8283638287968
IDX00230,352.94482734159027
IDX00231,46.5912204252233
IDX00232,803.0
IDX00233,273.30689364438655
IDX00234,92.9227274951273
IDX00235,119.60456966746455
IDX00236,423.0
IDX00237,33.59747558208888
IDX00238,137.88776075670916
IDX00239,119.60456966746455
IDX00240,121.88634588220702
IDX00241,430.0
IDX00242,584.9856742985476
IDX00243,223.54950561273353
IDX00244,99.69696346493342
IDX00245,193.6266511531371
IDX00246,100.88266102618239
IDX00247,164.14767915520352
IDX00248,92.06769777007467
IDX00249,73.23261370347412
IDX00250,56.734511226946864
IDX00251,193.6266511531371
IDX00252,56.734511226946864
IDX00253,30.63352854097311
IDX00254,11.776323082608908
IDX00255,5.431457839851733
IDX00256,147.13863390248727
IDX00257,19.749923839222674
IDX00258,14.871421705876815
IDX00259,828.0
IDX00260,392.0
IDX00261,223.54950561273353
IDX00262,10.31918910314753
IDX00263,1373.0
IDX00264,193.6266511531371
IDX00265,13.284659607017645
IDX00266,1252.0
IDX00267,85.05208516556242
IDX00268,19.638369063558038
IDX00269,109.78854529315373
IDX00270,121.87231271030808
IDX00271,807.0
IDX00272,1373.0
IDX00273,1327.0
IDX00274,1039.0
IDX00275,806.0
IDX00276,1036.0
IDX00277,1303.0
IDX00278,584.9856742985476
IDX00279,807.0
IDX00280,1336.0
IDX00281,1338.0
IDX00282,1373.0
IDX00283,16.96622106590964
IDX00284,26.50512625533009
IDX00285,4.125523714332054
IDX00286,15.437502241508199
IDX00287,25.06074463058796
IDX00288,352.94482734159027
IDX00289,10.492971615416831
IDX00290,51.40421414346706
IDX00291,12.215425064630969
IDX00292,38.52660485564752
IDX00293,32.48804190139371
IDX00294,2.3547958440419414
IDX00295,18.564504362230142
IDX00296,31.310036181505907
IDX00297,25.06237764703407
IDX00298,7.353173763545042
IDX00299,584.9856742985476
IDX00300,58.21614298941743
IDX00301,7.163261841844994
IDX00302,8.997199241517661
IDX00303,2.338370477953339
IDX00304,57.6775853413866
IDX00305,36.10777756308521
IDX00306,99.60119338934116
IDX00307,51.436779289899256
IDX00308,41.788924479275806
IDX00309,57.6775853413866
IDX00310,36.12072164095872
IDX00311,2.3380403769671534
IDX00312,121.71350949822462
IDX00313,58.03022933178024
IDX00314,220.4017144108034
IDX00315,41.71691826673498
IDX00316,387.95271608170265
IDX00317,193.63338653395613
IDX00318,193.63338653395613
IDX00319,220.4017144108034
IDX00320,314.1091620845185
IDX00321,32.331631207742234
IDX00322,220.4017144108034
IDX00323,195.63976173956377
IDX00324,10.374639121681657
IDX00325,8.806981690593878
IDX00326,26.053828082709096
IDX00327,65.02883542884621
IDX00328,298.27262251058863
IDX00329,193.6266511531371
IDX00330,51.20458316532553
IDX00331,165.09277025201297
IDX00332,275.09724345660374
IDX00333,8.69254278491259
IDX00334,165.77103971452607
IDX00335,57.5392825965673
IDX00336,41.961500402010515
IDX00337,113.04297878980564
IDX00338,149.05464563174596
IDX00339,223.54950561273353
IDX00340,165.77103971452607
IDX00341,191.74048396644724
IDX00342,164.84691883405554
IDX00343,220.4017144108034
IDX00344,110.5764221730916
IDX00345,53.75756025106625
IDX00346,56.819354908966595
IDX00347,29.338199026132724
IDX00348,223.38605817751392
IDX00349,164.8231709321844
IDX00350,352.94482734159027
IDX00351,41.71691826673498
IDX00352,33.59009268041248
IDX00353,165.8283638287968
IDX00354,33.62954817736107
IDX00355,80.78398562268134
IDX00356,165.8283638287968
IDX00357,36.10777756308521
IDX00358,26.053828082709096
IDX00359,36.09529719877766
IDX00360,51.36971524351856
IDX00361,220.4017144108034
IDX00362,223.38605817751392
IDX00363,54.23921266862121
IDX00364,223.9630015724073
IDX00365,148.4365344937941
IDX00366,191.74048396644724
IDX00367,224.9413549115632
IDX00368,147.23001079023507
IDX00369,149.05464563174596
IDX00370,195.63976173956377
IDX00371,132.44028003097455
IDX00372,46.09286275214997
IDX00373,132.44028003097455
IDX00374,306.51929035855375
IDX00375,99.60119338934116
IDX00376,293.0
IDX00377,132.44028003097455
IDX00378,223.54950561273353
IDX00379,169.4453715129908
IDX00380,195.63976173956377
IDX00381,110.05416168720157
IDX00382,164.84691883405554
IDX00383,164.84691883405554
IDX00384,99.60119338934116
IDX00385,220.4017144108034
IDX00386,16.4398227917207
IDX00387,220.4017144108034
IDX00388,80.7825415118413
IDX00389,41.788924479275806
IDX00390,147.13863390248727
IDX00391,165.77103971452607
IDX00392,193.6266511531371
IDX00393,132.12208413902295
IDX00394,132.4510097780817
IDX00395,36.10777756308521
IDX00396,220.4017144108034
IDX00397,220.4017144108034
IDX00398,41.682350582628025
IDX00399,41.69445977406021
IDX00400,110.02299071823823
IDX00401,301.10804107563916
IDX00402,220.4017144108034
IDX00403,119.66417699297622
IDX00404,41.788924479275806
IDX00405,352.94482734159027
IDX00406,19.63420433374153
