index,INVC_CONT
32000,4.390871570128413
32001,4.412202621004171
32002,4.516654611077696
32003,4.788101970156678
32004,4.51390145274874
32005,4.889427329692188
32006,4.5019545047373555
32007,4.440406446330736
32008,4.711343736023602
32009,4.89217113551399
32010,4.7993297108850985
32011,3.992635700259751
32012,4.306049740076173
32013,4.360891679033605
32014,4.2811267778911235
32015,3.6973768377693474
32016,3.6418973478861174
32017,3.7101192793099074
32018,3.9399281614384742
32019,3.92593188817885
32020,3.928039672378785
32021,3.9298407042377024
32022,4.03045798629852
32023,3.8729407505775835
32024,4.055310978473621
32025,3.992635700259751
32026,4.18263521263301
32027,4.090704874241439
32028,4.090704874241439
32029,4.2710415956179295
32030,4.286120966677189
32031,4.380775675234598
32032,3.992635700259751
32033,3.9342066820995556
32034,3.8104266510758262
32035,4.2710415956179295
32036,4.1066708781734516
32037,3.9342066820995556
32038,4.090704874241439
32039,4.341263733294436
32040,4.360891679033605
32041,3.8046642317178647
32042,3.8896908808265027
32043,3.9814368316769055
32044,4.404539203555723
32045,4.253091468086836
32046,4.251658169233088
32047,3.850032749728413
32048,4.03045798629852
32049,4.033636882273281
32050,4.274395156903678
32051,4.276385683984148
32052,4.35769755156106
32053,3.9399281614384742
32054,3.9021478850915687
32055,3.978439089131108
32056,4.281435147627792
32057,4.281435147627792
32058,4.142416739941145
32059,4.262169204614789
32060,3.942036475823647
32061,4.18263521263301
32062,4.03045798629852
32063,4.404539203555723
32064,4.033636882273281
32065,3.771668674017939
32066,4.128162668044713
32067,4.10672402428744
32068,4.150560472247496
32069,4.3636939636431515
32070,4.2229574881192
32071,3.992635700259751
32072,4.09139219753976
32073,3.850032749728413
32074,4.03045798629852
32075,4.286120966677189
32076,3.9110270261787
32077,3.8796799104072974
32078,4.428125313411368
32079,3.9529959717650547
32080,3.8719553686296497
32081,4.35769755156106
32082,4.30649369781973
32083,4.348116002632261
32084,4.360891679033605
32085,4.36323962992316
32086,4.628604229658419
32087,3.8104266510758262
32088,3.9399281614384742
32089,3.853363988426412
32090,3.8796799104072974
32091,4.055310978473621
32092,4.055310978473621
32093,4.150560472247496
