index,INVC_CONT
32000,4.828661495524432
32001,4.937001096079671
32002,5.371940020388833
32003,6.062684444682638
32004,5.2843175999339635
32005,6.328674965287436
32006,5.187585569700735
32007,5.05102136198296
32008,5.663296616900258
32009,4.892144089638614
32010,5.146558148489031
32011,3.9258807992291733
32012,4.370193692622851
32013,4.471964995105431
32014,4.3714421160103845
32015,3.61972131677621
32016,3.615608764241569
32017,3.5944313347542085
32018,3.740583899935208
32019,3.8109055062808883
32020,3.994249525618355
32021,3.9713271282899125
32022,4.010787746397711
32023,3.851887744161807
32024,3.941134700302645
32025,3.9258807992291733
32026,4.355419819681636
32027,4.365020369220282
32028,4.365020369220282
32029,4.359753747823328
32030,4.3714421160103845
32031,4.408073783638727
32032,3.9258807992291733
32033,4.010787746397711
32034,3.729056952213675
32035,4.624631490415962
32036,4.006479544112882
32037,4.010787746397711
32038,4.365020369220282
32039,4.37665626301774
32040,4.471964995105431
32041,3.7669437397134504
32042,3.8121423377114336
32043,3.967531999601948
32044,4.826496801704622
32045,4.292858381425215
32046,4.4153510556185624
32047,3.7523628872287977
32048,4.020182135512541
32049,4.1263258138606815
32050,4.539505896894925
32051,4.308304991196068
32052,4.471165991822249
32053,3.740583899935208
32054,4.040067683092181
32055,3.907254216590077
32056,4.3714421160103845
32057,4.3714421160103845
32058,4.136811174511592
32059,4.421545720135012
32060,3.8301441492792137
32061,4.355419819681636
32062,4.020182135512541
32063,4.826496801704622
32064,4.1263258138606815
32065,3.752416776890364
32066,4.004340535169147
32067,4.233252192956075
32068,4.328228417996802
32069,4.725580632500582
32070,5.500799709356894
32071,3.9258807992291733
32072,4.393070166598223
32073,4.310778173030783
32074,4.478461487015172
32075,4.674967413654384
32076,4.259592381956329
32077,4.254546840855518
32078,5.202668787292308
32079,4.257092710818675
32080,4.294231369647256
32081,4.939132730666035
32082,4.901851867623419
32083,4.937134968093502
32084,5.007339692559657
32085,5.062372251969258
32086,5.106849476457708
32087,4.05739766851449
32088,4.298999185737193
32089,4.235544078018925
32090,4.259433819924121
32091,4.330655632358036
32092,4.3363081578519855
32093,4.863603115451028
32094,4.4706250599450925
32095,4.330655632358036
32096,4.257092710818675
32097,4.638200676590068
32098,4.236294759070949
32099,4.310778173030783
32100,5.6147068130457365
32101,4.9464232176644485
32102,6.097354160323869
32103,5.094767764207628
32104,5.144434117687925
32105,4.963753921052572
32106,5.149447857203659
32107,4.970216769480462
32108,4.659228289279142
32109,4.903029288509526
32110,4.922906402343304
32111,4.068782355067409
32112,2.3414524791556404
32113,17.008304573364626
32114,6.280494468542616
32115,7.192689054038251
32116,7.192689054038251
32117,5.449084277079591
32118,3.793833742781505
32119,4.296890143434829
32120,5.656679294498363
32121,4.782633683428887
32122,4.595240062755094
32123,6.332672005871458
32124,4.8199450074320005
32125,5.763986205739322
32126,5.798876627742246
32127,4.662475787712687
32128,5.0635821502975915
32129,5.428190209100763
32130,5.604863489279609
32131,6.5282481742826635
32132,5.200415837905426
32133,4.802109660339651
32134,4.259985889922265
32135,4.196693619393479
32136,7.604075402778702
32137,4.846488826584303
32138,5.672879327878103
32139,3.728963531305971
32140,4.324458781300227
32141,3.454955363686317
32142,4.8748848215158995
32143,4.953044367411676
32144,4.364288816328731
32145,4.8748848215158995
32146,4.339404140993587
32147,6.383602679612545
32148,5.081299430311398
32149,4.73870803254769
32150,4.753441320381988
32151,4.835266652193856
32152,14.073161624689913
32153,4.46588187677845
32154,4.46588187677845
32155,4.46588187677845
32156,4.46588187677845
32157,5.001911909589043
32158,5.001911909589043
32159,5.001911909589043
32160,5.001911909589043
32161,5.001911909589043
32162,4.46588187677845
32163,4.777991776524467
32164,6.489273729629262
32165,5.05661102165421
32166,4.885863788629732
32167,7.130304338701814
32168,4.552369160766682
32169,5.429400193787142
32170,5.3272207708144785
32171,6.320147112378805
32172,5.6584761399170835
32173,7.037824265827585
32174,4.937555378655972
32175,4.3685618296598685
32176,4.228135331177558
32177,4.982040061078762
32178,6.07688108981221
32179,6.696853478715313
32180,6.234822722055471
32181,10.270963902911529
32182,6.531457376288964
32183,5.877321231616463
32184,5.970802085819813
32185,3.7061139042642637
32186,3.7061139042642637
32187,3.7061139042642637
32188,3.6999338207634285
32189,3.695821268228787
32190,3.7235446691733562
32191,3.7615191717129033
32192,3.7615191717129033
32193,3.7683327202138237
