index,INVC_CONT
32000,4.170143349113422
32001,4.408378114528012
32002,5.428292907979738
32003,6.146121540386348
32004,5.942313341261979
32005,6.419813940796663
32006,5.781461263193908
32007,5.795530330091198
32008,6.233341282024243
32009,5.093178470046073
32010,4.778344369816205
32011,4.2992068185743495
32012,5.174026953277814
32013,5.2252992863933825
32014,4.912381220944657
32015,3.5140995813651146
32016,3.5268312263868173
32017,3.378606639438198
32018,3.67316824125853
32019,3.3870058774891603
32020,3.5618468989003977
32021,3.8791328851407076
32022,3.6710957766382055
32023,3.549742491576356
32024,3.5460685890843635
32025,3.4983163780421123
32026,3.756122147880755
32027,3.757885283885056
32028,3.8894693971745413
32029,4.145196622071569
32030,4.073520184173915
32031,3.913250476417223
32032,3.8092600619236157
32033,4.74805321011319
32034,4.8237986853067705
32035,4.891916171604113
32036,4.18958003787983
32037,3.5631074593032075
32038,3.7585818880371074
32039,3.638591879129935
32040,4.152123109486522
32041,3.484078206774136
32042,4.471382488352168
32043,3.5968340369780556
32044,3.8398606223407543
32045,5.017678687238338
32046,5.057694695431786
32047,4.3285469005263435
32048,4.592084308746903
32049,4.519456508558513
32050,5.245885350771068
32051,5.445142256041701
32052,3.9961149770424225
32053,3.713021181819941
32054,3.8419327142387973
32055,3.5690296949710607
32056,3.896307338180656
32057,4.029893749583684
32058,3.9755766686793175
32059,4.179580048979746
32060,4.8253336254399395
32061,5.785762334808743
32062,5.036782008758896
32063,4.871620209431749
32064,4.907175470972705
32065,3.8127406347878674
32066,3.76941588996489
32067,3.4476265779228537
32068,3.9861010128980223
32069,4.032775687366014
32070,4.592092565291647
32071,3.7916490309131445
32072,4.743011181109218
32073,4.240246627494449
32074,4.824038088610759
32075,4.752881054858526
32076,5.341542736284067
32077,3.5195038588334073
32078,3.8218443242950633
32079,4.271972419556401
32080,5.028548326614754
32081,5.063309079654831
32082,5.576729247549233
32083,4.997597373386161
32084,6.156491903486455
32085,5.5312979666318105
32086,4.76134829859062
32087,3.7682929975037793
32088,3.51623394308227
32089,3.818924302735695
32090,3.7250944972107733
32091,3.435296276530834
32092,3.6094051571249164
32093,3.8406256119958635
32094,4.250340619591553
32095,6.2068879029917525
32096,4.654931885367652
32097,6.013611431961398
32098,5.891856504405869
32099,4.464890801925694
32100,5.34374065436523
32101,4.606351316259624
32102,4.7101337737850075
32103,4.384759507314638
32104,4.933788894045657
32105,4.829900272052165
32106,4.302572473931225
32107,4.8939975315874165
32108,3.761583901656636
32109,4.221535065617185
32110,4.298229846900534
32111,3.797646813019533
32112,2.9870941264382314
32113,8.881977384464191
32114,9.331435437747889
32115,7.46328577534492
32116,7.996533090059831
32117,4.573245489670969
32118,3.9435034997260097
32119,4.75897455676711
32120,3.9287220364205178
32121,5.3631804916680945
32122,5.347880744855538
32123,8.306062347229549
32124,4.8740655898160945
32125,1.789842906205155
32126,8.445437750601899
32127,6.240045647668284
32128,5.959005759936946
32129,4.970626535390402
32130,3.988792221211212
32131,5.676633953136598
32132,4.7400340448251965
32133,5.560480790886185
32134,0.20510773626528067
32135,3.600752357410581
32136,5.805693159490497
32137,5.037200394234091
32138,5.232443820771233
32139,5.0317281738870525
32140,5.983570049506746
32141,2.303264219253181
32142,4.895077924825428
32143,3.5009654296164596
32144,4.433212495846383
32145,4.581420556767207
32146,4.6647038614549645
32147,7.535361602244732
32148,4.500400342326612
32149,4.345653682399757
32150,4.436432003808825
32151,5.458491893987966
32152,19.489418005518786
32153,4.577622512957221
32154,4.7812390531136275
32155,4.813268644291087
32156,4.458215779040104
32157,5.1408718265561655
32158,5.120440028885297
32159,5.0758257435831835
32160,4.376197477974517
32161,4.171922347764525
32162,4.220907464290728
32163,4.610196265642982
32164,5.480061823610695
32165,6.024964084997542
32166,4.026623575423287
32167,10.476269857108306
32168,5.738607350610376
32169,3.8916068289145094
32170,5.946666964789249
32171,5.896325340222373
32172,4.933256515322956
32173,6.398503523792426
32174,5.440887184482917
32175,4.507308380589539
32176,4.282805726630929
32177,5.44646947762764
32178,5.767583844764081
32179,9.312656715872311
32180,8.8162801693395
32181,6.269935029969425
32182,6.0115951428473045
32183,5.766807101153324
32184,6.753578570027374
32185,3.3978011517623687
32186,3.394335715952977
32187,3.6981180921607706
32188,3.843422451888101
32189,3.655509821365374
32190,3.7429328299054156
32191,3.7187386846009547
32192,3.7589351148914734
32193,3.705656112949443
32194,3.726733343180313
32195,3.6817416444330258
32196,3.7841562966756728
32197,3.627709712861763
32198,3.649875386091931
32199,3.6665721000837443
32200,3.579683791465502
32201,3.6394682752937264
32202,3.527669378051919
32203,3.7203434956107606
32204,3.5484773950884057
32205,3.705113849901421
32206,3.6145881969669875
32207,3.6437061801580035
32208,3.534762198064695
32209,3.6287611649474334
32210,3.6477329160472913
32211,3.670376461107417
32212,3.7807809937305366
32213,4.0004466881611584
32214,4.045276448941633
32215,3.9613890011556743
32216,3.2781246023805526
32217,4.07874241859422
32218,3.761927526206901
32219,3.644895972782596
32220,3.9763291878915745
32221,4.174289072425082
32222,4.063329342449549
32223,3.9039469966018423
32224,4.1233820260400345
32225,4.013583737146071
32226,3.5126651731688945
32227,3.8790774620345965
32228,3.2478869299936575
32229,3.961462626186134
32230,3.550281758962793
32231,3.3471273392851044
32232,3.8953247524837202
32233,3.161945184522858
32234,4.253324346486138
32235,3.5424648898674
32236,3.2024169344358335
32237,3.896552294604943
32238,3.8571715750980657
32239,3.9202243253026765
32240,5.028665557560941
32241,5.666295987309131
32242,5.256402127139509
32243,5.227258667741813
32244,5.619664727278645
32245,4.903786696703914
32246,4.373368053556854
32247,4.35825651473365
32248,3.852017675265351
32249,6.5815619112605
32250,9.453358225785339
32251,4.223866047700603
32252,4.705796468237346
32253,4.301060380548747
32254,6.27895172690687
32255,4.430421931916679
32256,4.8206416289540455
32257,7.041862714500093
32258,4.5590458471828255
32259,5.442488564990335
32260,5.76630776393986
32261,4.985819756276149
32262,3.9915213235567877
32263,4.011693573066799
32264,5.536308771020517
32265,4.888358906769142
32266,4.399257467103427
32267,5.8603076293303475
32268,8.265412763703509
32269,4.770644879906308
32270,5.66862746514936
32271,5.653693724747503
32272,5.570348462239503
32273,4.744261583277619
32274,4.506048149074435
32275,4.643212164344467
32276,4.414757856063877
32277,4.224708867465549
32278,4.55444868337095
32279,4.134558903190575
32280,4.359179159703661
32281,4.076721701611361
32282,6.151396019024681
32283,5.179960408577866
32284,4.708655392187719
32285,4.783712090135013
32286,4.813552984843935
32287,4.265166303328365
32288,4.341390682229883
32289,4.858535529987093
32290,5.264842984628549
32291,5.409071869835312
32292,5.022106216746325
32293,11.096917538677445
32294,4.126179383515201
32295,3.622241643426475
32296,3.7958117056981884
32297,3.821376814515075
32298,5.580645675733326
32299,6.087496841347234
32300,4.805289357653678
32301,6.9183828193081895
32302,3.7722581945774847
32303,3.8792767189308615
32304,3.7739392331593
32305,3.8125362584955864
32306,4.297721750625732
32307,4.619438939069443
32308,5.674797993096949
32309,4.388916920048342
32310,5.2347971798602675
32311,6.34804456566443
32312,5.262728878811988
32313,5.0012791419432
32314,4.8792345596032805
32315,4.823586605889096
32316,6.143163282486015
32317,4.708627819671572
32318,5.955670244950098
32319,6.547534356055435
32320,6.747536066227667
32321,5.1618546241172645
32322,7.003903535891185
32323,4.750658611621792
32324,3.5597972586335622
32325,3.3860538353770093
32326,3.695269541160628
32327,3.3260569687775905
32328,3.7577273556274764
32329,3.645787178514999
32330,3.4854082574254557
32331,3.5201810995411122
32332,3.4542325020537374
32333,3.420524949043742
32334,3.5746366335562203
32335,3.4878419651121053
32336,3.8279084389854057
32337,3.614465339755994
32338,3.85926711724411
32339,8.220670699504675
32340,4.1213565314578835
32341,3.9058138140306804
32342,3.8131882340673964
32343,3.9660453743930035
32344,4.638751928023299
32345,3.832657208938527
32346,3.9770463385361388
32347,3.8061857052817616
32348,4.357339435207633
32349,4.4138751872151785
32350,5.382944231398247
32351,5.128569743589606
32352,3.9227595554812664
32353,3.4778075851272714
32354,4.184757243325112
32355,11.156060888709469
32356,4.698717800679768
32357,5.1667574148072
32358,3.7783328966767207
32359,3.8452678393873168
32360,3.484018755129224
32361,3.842313380828241
32362,4.0915717573324555
32363,3.7100656934898426
32364,3.740115251721961
32365,4.015464701077212
32366,4.036508595225094
32367,4.171699442373075
32368,3.8957738694961668
32369,4.3816240974272676
32370,4.353366471984002
32371,4.695360988791793
32372,4.374542653696275
32373,4.091751645471095
32374,4.655670938361707
32375,4.350545651805276
32376,3.907191497383469
32377,4.198561222927009
32378,4.140892148551296
32379,4.770487972316461
32380,4.578260520471717
32381,3.780891580181388
32382,4.014851389425457
32383,4.910998371538191
32384,4.4935821072290345
32385,4.145061301945251
32386,4.563534875623138
32387,4.943057505880701
32388,5.190753785037294
32389,5.261059580110096
32390,5.076112035627323
32391,4.596869031035662
32392,5.715279506267646
32393,4.933656026752485
32394,5.27066552995074
32395,3.783080597455526
32396,3.971460045146132
32397,3.6225588150464576
32398,3.8189519899502136
32399,3.7763993357670813
32400,3.7684359444174276
32401,3.741416693754811
32402,3.6417827046179645
32403,3.893982340899307
32404,4.182798272809354
32405,4.238425983695172
32406,6.996381710449957
32407,5.0960590454025025
32408,6.101273657752282
32409,4.696280004402991
32410,4.578660757644302
32411,6.872361499647994
32412,4.486934595251387
32413,5.435975426111854
32414,4.3214510225840845
32415,4.524516330759265
32416,5.764487592682149
32417,4.968148985219641
32418,5.3809952813332576
32419,4.7740122291550815
32420,4.553002329372804
32421,5.872084165187247
32422,3.9390949222842684
32423,4.202910097061787
32424,4.021854236335411
32425,2.3613311067310883
32426,4.329637534415547
32427,4.862001344963221
32428,5.6386841815339555
32429,4.319802730098228
32430,1.7791239691463412
32431,3.243500761874653
32432,6.576032145420065
32433,4.846500921114548
32434,4.596631723415827
32435,5.688481822406574
32436,3.3467772626460883
32437,4.855231586267846
32438,6.140972184008523
32439,5.580179539510582
32440,6.871462617009501
32441,4.856921467464608
32442,6.064807565062628
32443,8.358205937916932
32444,4.070340741610363
32445,4.0204688424325035
32446,5.113539262987384
32447,4.424101467135767
32448,12.277756520225134
32449,3.4875130764362483
32450,0.5091197760964121
32451,2.8921494493224325
32452,4.898972313120197
32453,11.757333054670674
32454,6.978716596389588
32455,4.699335084898116
32456,4.577885837339097
32457,3.54535240169783
32458,13.92184862271623
32459,5.244857213554289
32460,4.35639386086745
32461,5.203437101196417
32462,5.047201502064825
32463,4.989015737966026
32464,5.683360492796815
32465,4.58795515118402
32466,4.854028042315672
32467,5.823930904564962
32468,6.814901193913478
32469,5.693753724012454
32470,4.10886885681273
32471,4.659417873781832
32472,6.294292941019428
32473,8.033380934492783
32474,5.231136476839241
32475,6.051043443274819
32476,6.5630817732223825
32477,7.497124900230929
32478,7.865727222144697
32479,7.709301825204428
32480,5.747810064144117
32481,6.784026814242771
32482,8.002858391347278
32483,5.930719634587754
32484,7.802142004402365
32485,3.7780913737318444
32486,3.5612069146782463
32487,3.4343043426791455
32488,3.6023107248111943
32489,3.6269730582293684
32490,3.667193104241684
32491,3.5626663845866013
32492,3.3886356481973525
32493,3.5036464610535307
32494,3.5246221805444495
32495,3.653469875712648
32496,3.5410289023583155
32497,3.6196067488206065
32498,3.576234728143451
32499,3.5484773950884057
32500,3.587205175810882
32501,3.137929798122178
32502,3.5567654288654067
32503,3.6639354719732444
32504,4.19749697301165
32505,3.556050095952356
32506,3.649508102926295
32507,3.5673286714814427
32508,3.5358539666372204
32509,3.6870842932721293
32510,4.055991766813327
32511,3.8180478736341708
32512,3.8573325918248713
32513,3.7479989322727105
32514,3.8264870972547107
32515,3.92034792355497
32516,4.141888173663738
32517,4.311957398891514
32518,4.253524661227869
32519,4.025150675824888
32520,4.046967831788625
32521,4.425562519783568
32522,3.9289407216329675
32523,3.8869978588268244
32524,4.345236205308224
32525,3.4675469960918974
32526,7.225740532806286
32527,6.261514042777128
32528,3.7520247208322717
32529,3.354715505997745
32530,3.7866319770247143
32531,3.556405863024554
32532,3.419397132738638
32533,3.5366332312565016
32534,3.4673794124353217
32535,3.461732279056636
32536,3.440672118144939
32537,3.7006176982104972
32538,3.5074198270691586
32539,3.803118086114938
32540,3.79634506898938
32541,3.917210389180572
