index,INVC_CONT
32000,4.449997776958778
32001,4.75765714208329
32002,5.450021084512512
32003,5.779701627645111
32004,4.744702440145493
32005,6.171718090209621
32006,4.969770602992652
32007,5.05751527304192
32008,5.35503869123079
32009,5.5270983945559
32010,5.287263298695488
32011,4.0576486055185725
32012,4.541180134064238
32013,4.694583787523068
32014,4.539869931701393
32015,3.8028169088702235
32016,3.6999111384944703
32017,3.780579800621133
32018,4.041371077389318
32019,3.8588826454064513
32020,4.198604670401794
32021,4.195011928548507
32022,4.214498019400994
32023,4.076131278907846
32024,4.160404345325725
32025,4.058436040331098
32026,4.435987010735017
32027,4.574327167722368
32028,4.574327167722368
32029,4.5774693468108225
32030,4.5323237183570475
32031,4.718629638111515
32032,4.058436040331098
32033,4.213845977978379
32034,4.01254682244289
32035,4.711147739808552
32036,4.1745194617620305
32037,4.213845977978379
32038,4.574327167722368
32039,4.541180134064238
32040,4.694583787523068
32041,3.9981629126335596
32042,4.011883111364427
32043,4.17027903320605
32044,4.886196398580397
32045,4.541180134064238
32046,4.642355783015686
32047,4.078002907866652
32048,4.216887355892359
32049,4.400883148085198
32050,4.692675028314295
32051,4.541180134064238
32052,4.690910965759335
32053,4.041371077389318
32054,3.9138151655005062
32055,4.0227589164447455
32056,4.5352237889248626
32057,4.5352237889248626
32058,4.287705776032149
32059,4.60227207148159
32060,4.1799940454199245
32061,4.435987010735017
32062,4.216887355892359
32063,4.894380877515975
32064,4.263785235378224
32065,3.911666187373017
32066,4.1922414016780225
32067,4.509600900033273
32068,4.434506857529085
32069,4.971316340123846
32070,5.571407355489643
32071,4.0576486055185725
32072,4.570479741316417
32073,4.078002907866652
32074,4.216887355892359
32075,4.530606800194674
32076,3.998462311741539
32077,4.064504395923
32078,4.718629638111515
32079,4.009460610824878
32080,3.94940872257398
32081,4.698558790190211
32082,4.660755484332802
32083,4.679471274935103
32084,4.694583787523068
32085,4.680801905265367
32086,4.807497267117132
32087,4.01254682244289
32088,4.041371077389318
32089,3.9077403233344175
32090,4.063492544927274
32091,4.147519577608834
32092,4.160404345325725
32093,4.434506857529085
32094,4.1922414016780225
32095,4.147519577608834
32096,4.009460610824878
32097,5.057577712679007
32098,4.011883111364427
32099,4.078002907866652
32100,5.273837941181303
32101,4.093988340041194
32102,4.8013083145016076
32103,4.313788165352168
32104,4.669106182668911
32105,4.711147739808552
32106,3.9138151655005062
32107,4.353913976104214
32108,3.998462311741539
32109,4.063492544927274
32110,4.722647812842876
32111,2.907632065629146
32112,1.7691324615118007
32113,16.69864275275279
32114,6.338079739253738
32115,7.121189297057715
32116,7.121189297057715
32117,5.565918564170354
32118,4.09664483066444
32119,4.24018486806998
32120,6.774748719926814
32121,5.0543629311394636
32122,4.916506833650415
32123,6.592350255978246
32124,5.034478311099905
32125,4.162579963037226
32126,5.464320133177095
32127,4.7209803046990935
32128,4.7348316848307785
32129,5.123852926613751
32130,5.123852926613751
32131,6.154779804353442
32132,5.604297567920101
32133,4.843277059297585
32134,19.6412402844609
32135,3.636640666039229
32136,7.209161960949649
32137,4.343721945724276
32138,5.638414498606135
32139,4.346090106948169
32140,4.3141395209734155
32141,3.8087019387854566
32142,5.5494372980829825
32143,4.7604135950171935
32144,4.526810569480977
32145,5.558055913076575
32146,4.571128242233986
32147,5.339838010688275
32148,5.060819482057699
32149,5.188765535704794
32150,4.884615381568357
32151,4.81455033535174
32152,15.77987228909218
32153,4.500762003272472
32154,4.500762003272472
32155,4.500762003272472
32156,4.500762003272472
32157,5.011508711642717
32158,5.011508711642717
32159,5.011508711642717
32160,5.011508711642717
32161,5.011508711642717
32162,4.500762003272472
32163,4.500762003272472
32164,6.22802173791456
32165,4.726872311177026
32166,5.107841645601255
32167,6.368398480804096
32168,5.081654054197226
32169,5.561576289077622
32170,5.668877172868682
32171,5.920029995501809
32172,5.920029995501809
32173,8.739329407039378
32174,4.887582983503742
32175,4.568666281403513
32176,4.319850955807135
32177,4.516590445834201
32178,6.191311453836071
32179,6.5119108703472754
32180,7.4735928402996405
32181,9.008748458739877
32182,5.709028630824508
32183,5.075895695613914
32184,5.1590979793452085
32185,3.7951490543626387
32186,3.7951490543626387
32187,3.7951490543626387
32188,3.7207580309801407
32189,3.840076020088418
32190,3.700205991594831
32191,3.7719741999188563
32192,3.7719741999188563
32193,3.77702145902506
32194,3.708871492650538
32195,3.634272224109786
32196,3.8491824910918067
32197,3.8666096373428207
32198,3.8497716881958017
32199,3.583126592986069
32200,3.6077156700598287
32201,3.6077156700598287
32202,4.128976425943858
32203,3.7902059269743282
32204,3.8367455589322423
32205,3.827942136997466
32206,3.8384315315188218
32207,3.984015816359863
32208,3.783662441968042
32209,3.783662441968042
32210,3.734461245317278
32211,3.7266554147042674
32212,3.6934600286211445
32213,4.452299713530272
32214,4.167944183831074
32215,4.164049885501267
32216,4.164049885501267
32217,4.161666476938028
32218,4.12154807991806
32219,4.12154807991806
32220,4.125272233726931
32221,4.227125717067471
32222,4.0972592970337915
32223,3.7405880595668135
32224,4.135865370145014
32225,4.143981293002444
32226,3.7951490543626387
32227,3.825708600950813
32228,3.7743605174535677
32229,3.8666096373428207
32230,3.6023382763500935
32231,3.854671320346297
32232,3.819295853970088
32233,3.841086997830356
32234,3.783662441968042
32235,3.7266554147042674
32236,3.6398683078844805
32237,4.327578272884539
32238,4.178069271054979
32239,4.178069271054979
32240,5.753496076096565
32241,5.295774390955023
32242,6.654067841443522
32243,5.367348170372695
32244,3.827942136997466
32245,3.761300501688943
32246,3.6934600286211445
32247,4.363170949437134
32248,4.182156709321295
32249,5.861816256707174
32250,7.0663912496834405
32251,3.6934600286211445
32252,5.650432413619902
32253,5.873474778760885
32254,5.441630995172968
32255,3.783662441968042
32256,3.679197097157674
32257,4.994067612060371
32258,4.73265948456195
32259,5.449340159467529
32260,6.197053196590701
32261,5.776567014945726
32262,4.882860748940594
32263,4.102345095072725
32264,4.309868573416905
32265,4.695232638043101
32266,4.36236745912678
32267,5.261172287678044
32268,4.8603068708535115
32269,4.202715798791848
32270,5.310498223509377
32271,5.933519579345066
32272,7.066052307555122
32273,4.9822918344176585
32274,4.322611373581857
32275,4.162031648377236
32276,4.62282139495896
32277,4.160482459747286
32278,4.62282139495896
32279,4.68187256431767
32280,4.82977169403402
32281,4.195281194384459
32282,4.807149494219118
32283,4.856706479496374
32284,4.308838487522167
32285,4.346397412523687
32286,5.160046001500808
32287,4.871167062667132
32288,4.358938670450307
32289,4.671314650926636
32290,6.326261217180942
32291,5.378578919984861
32292,4.722470990505369
32293,8.7261193500612
32294,4.073642934101145
32295,3.8518651930692624
32296,3.441035596267708
32297,3.940321875683496
32298,4.799512895898502
32299,4.259763596824785
32300,4.487909344786387
32301,5.467546522442083
32302,4.804847114734687
32303,4.608082503918289
32304,4.503869456746984
32305,4.316157030972235
32306,4.970856113441809
32307,4.849852638805935
32308,5.021877790609424
32309,4.790479799532522
32310,5.5651323482999375
32311,5.131359557066425
32312,5.015464074311056
32313,5.1292400620751994
32314,5.0170177200910695
32315,5.03729741768718
32316,5.508868928281728
32317,5.204617304841889
32318,5.038444108743158
32319,5.624167411653757
32320,5.562472878632647
32321,4.743439408665466
32322,4.216887355892359
32323,4.576653195503874
32324,3.911666187373017
32325,3.8028169088702235
32326,3.8028169088702235
32327,4.246386693339423
32328,4.246386693339423
32329,4.041371077389318
32330,3.9138151655005062
32331,4.3116932366797505
32332,4.161607343876131
32333,4.198604670401794
32334,4.063492544927274
32335,4.063492544927274
32336,4.064504395923
32337,4.056510283611021
32338,4.5774693468108225
32339,5.237430024540795
32340,4.732409192523514
32341,4.718629638111515
32342,4.288250172676347
32343,4.660755484332802
32344,4.158360873139577
32345,4.706991598694541
32346,4.076131278907846
32347,4.009460610824878
32348,4.694583787523068
32349,4.195011928548507
32350,4.161607343876131
32351,4.711147739808552
32352,3.714402898129649
32353,4.807101737997276
32354,3.758063188328866
32355,4.329793418713934
32356,4.28799131993395
32357,3.94940872257398
32358,4.236899972203522
32359,4.28799131993395
32360,4.28799131993395
32361,4.076131278907846
32362,4.063492544927274
32363,4.149617463039643
32364,4.058436040331098
32365,4.642355783015686
32366,4.587952262491677
32367,4.587952262491677
32368,4.692675028314295
32369,4.246386693339423
32370,4.1922414016780225
32371,4.388101309218899
32372,4.064504395923
32373,4.004493641040254
32374,4.17027903320605
32375,4.083208074655319
32376,3.8028169088702235
32377,4.587952262491677
32378,4.965801868431859
32379,4.158360873139577
32380,5.003281996271193
32381,4.574327167722368
32382,4.669106182668911
32383,3.714402898129649
32384,4.195011928548507
32385,4.064504395923
32386,4.0576486055185725
32387,4.779493880696993
32388,4.62133958071961
32389,4.213845977978379
32390,4.065952643746483
32391,4.161607343876131
32392,4.12659630456341
32393,4.05884044783062
32394,4.400883148085198
32395,3.758063188328866
32396,3.9981629126335596
32397,3.9023629296246822
32398,4.446696945397602
32399,4.138111350008076
32400,4.056510283611021
32401,4.0576486055185725
32402,3.94940872257398
32403,4.642355783015686
32404,4.5774693468108225
32405,4.732409192523514
32406,4.1922414016780225
32407,4.699209453402179
32408,4.0227589164447455
32409,5.175150779228887
32410,4.718629638111515
32411,4.147519577608834
32412,4.587952262491677
32413,4.679471274935103
32414,4.6447391915789265
32415,4.288250172676347
32416,4.068432468016576
32417,4.0361780642059495
32418,4.509600900033273
32419,4.158360873139577
32420,4.1922414016780225
32421,4.064504395923
32422,4.718629638111515
32423,4.840662012429165
32424,4.837811961863268
32425,3.0537332862940527
32426,4.24018486806998
32427,6.9443743794506725
32428,6.592350255978246
32429,4.779705045197782
32430,4.181620510670898
32431,5.482660535919242
32432,6.401451944215211
32433,4.317613581967259
32434,4.820095683535092
32435,4.843277059297585
32436,3.636640666039229
32437,3.466831050407814
32438,5.059748949939622
32439,6.895198813406525
32440,4.402540923973663
32441,5.0265957342418135
32442,5.306261816122627
32443,5.171166598409722
32444,5.060819482057699
32445,5.591813281162468
32446,4.907164728041692
32447,4.642485581921924
32448,10.920904028397185
32449,3.8243469997555204
32450,6.093747785182002
32451,4.490467782927185
32452,4.832837802772022
32453,10.623431736487948
32454,8.052986055195168
32455,4.132714071386205
32456,4.533399700829275
32457,4.952971977166572
32458,7.252408110589865
32459,5.011508711642717
32460,5.011508711642717
32461,5.011508711642717
32462,5.011508711642717
32463,5.011508711642717
32464,5.037039794657307
32465,5.037039794657307
32466,5.037039794657307
32467,4.500762003272472
32468,5.887259367434147
32469,4.650969974934373
32470,4.014444235860112
32471,4.929664144949841
32472,3.3740627292013268
32473,6.007709153519588
32474,5.330014645456701
32475,5.095473522271007
32476,6.283290291384245
32477,6.349855545891166
32478,11.256023611468716
32479,7.316442968064408
32480,5.032029828742456
32481,5.173540666887026
32482,10.598146047831712
32483,5.258738371224626
32484,5.32091060478292
32485,5.324364883791829
32486,3.6760043104387847
32487,3.7719741999188563
32488,3.708871492650538
32489,3.8666096373428207
32490,3.8497716881958017
32491,3.6410307183761486
32492,3.649262302401404
32493,3.854671320346297
32494,3.7902059269743282
32495,3.8367455589322423
32496,3.8367455589322423
32497,3.8367455589322423
32498,3.8367455589322423
32499,3.8367455589322423
32500,3.8382865824595163
32501,3.9744755894998276
32502,3.7170923050051257
32503,3.741490634694189
32504,4.159797573688022
32505,3.68876629540802
32506,3.68876629540802
32507,3.6398683078844805
32508,3.6506066043208674
32509,3.6506066043208674
32510,4.38726376929456
32511,4.169668193214083
32512,4.169668193214083
32513,4.082409024337824
32514,4.106003927659301
32515,4.125272233726931
32516,4.125272233726931
32517,4.478539985211577
32518,4.0972592970337915
32519,4.178069271054979
32520,4.178069271054979
32521,4.182156709321295
32522,4.182156709321295
32523,4.24301171480359
32524,4.338992233607778
32525,4.1359720614156394
32526,9.336718117893415
32527,5.785012790814648
32528,3.7207580309801407
32529,3.7357447924031226
32530,3.8497716881958017
32531,3.7016946055361104
32532,3.859155249787631
32533,3.854671320346297
32534,3.984015816359863
32535,3.984015816359863
32536,3.6928372615938296
32537,3.729924827160928
32538,3.6506066043208674
32539,4.169668193214083
32540,4.217099350999549
32541,4.178069271054979
32542,4.178069271054979
32543,4.182156709321295
32544,4.286859182099205
32545,3.9468987271324383
32546,4.1359720614156394
32547,4.1359720614156394
32548,4.098005743487193
32549,4.173394898047113
32550,3.6398683078844805
32551,3.6398683078844805
32552,3.6077156700598287
32553,3.859155249787631
32554,3.7266554147042674
32555,5.785012790814648
32556,3.679197097157674
32557,4.181728787477045
32558,4.214261849165668
32559,4.286859182099205
32560,4.100412967111836
32561,5.214074344373077
32562,6.881277528432195
32563,3.906848619873487
32564,3.840076020088418
32565,3.7134338101815887
32566,5.295774390955023
32567,4.616865049819585
32568,4.1958498014876735
32569,4.369184801823735
32570,5.96141328684122
32571,4.695232638043101
32572,5.435565893341807
32573,5.9999681896747905
32574,5.620079867280033
