index,INVC_CONT
32000,4.343780278769469
32001,4.679269000634251
32002,5.261930630398268
32003,6.178804357430213
32004,4.80688109219892
32005,6.241001525981036
32006,5.088622235069519
32007,4.9903352561007575
32008,5.489482631703166
32009,5.50423566466702
32010,4.94244250664991
32011,4.116092614126517
32012,4.532741278864982
32013,4.702975997821637
32014,4.532741278864982
32015,3.7745530589414167
32016,3.8449558367441887
32017,3.7187779716756113
32018,4.06737135917113
32019,3.9946765693543282
32020,4.235788731306184
32021,4.2081084147727275
32022,4.24149146989279
32023,4.064445001759857
32024,4.125463634246391
32025,4.116092614126517
32026,4.367169310174651
32027,4.553733317391964
32028,4.553733317391964
32029,4.527805496835828
32030,4.532741278864982
32031,4.520864954936201
32032,4.116092614126517
32033,4.24149146989279
32034,4.055484811211642
32035,4.844711700006413
32036,4.291768079509912
32037,4.24149146989279
32038,4.553733317391964
32039,4.533481185272863
32040,4.702975997821637
32041,3.957059254393382
32042,3.9724399870818807
32043,4.212955875073043
32044,4.85279338378619
32045,4.533481185272863
32046,4.589646130581923
32047,4.021396928604659
32048,4.24149146989279
32049,4.456654803815924
32050,4.760605399410834
32051,4.533481185272863
32052,4.736102000608636
32053,4.06737135917113
32054,3.930026608087521
32055,4.12468357007444
32056,4.532741278864982
32057,4.532741278864982
32058,4.280265968533228
32059,4.541401614383958
32060,4.188286381775824
32061,4.367169310174651
32062,4.24149146989279
32063,4.85279338378619
32064,4.4663757140137745
32065,4.042685608173771
32066,4.206475520129914
32067,4.460633779621066
32068,4.468070276945766
32069,4.883883270485002
32070,4.956532828215584
32071,4.116092614126517
32072,4.40885688799836
32073,4.021396928604659
32074,4.24149146989279
32075,4.532741278864982
32076,3.9397585708663114
32077,4.030447708141874
32078,4.520864954936201
32079,3.935318799416494
32080,4.116092614126517
32081,4.736415734091997
32082,4.584084433131871
32083,4.6094622969567425
32084,4.702975997821637
32085,4.651306331886403
32086,4.884427299269828
32087,4.055484811211642
32088,4.06737135917113
32089,3.93900027144214
32090,4.0443497262174555
32091,4.125463634246391
32092,4.125463634246391
32093,4.468070276945766
32094,4.206475520129914
32095,4.121804199896642
32096,3.935318799416494
32097,4.4071073030872965
32098,3.9724399870818807
32099,4.021396928604659
32100,5.4691857309695715
32101,4.184649842183088
32102,5.55175929005049
32103,4.277947844987805
32104,4.659046336726721
32105,4.656121585841695
32106,3.930026608087521
32107,4.2328614247911345
32108,3.9397585708663114
32109,4.0443497262174555
32110,4.837321220163851
32111,3.600181076352006
32112,0.9736742355045132
32113,17.621786976233636
32114,6.311625518866947
32115,7.156791655305064
32116,7.156791655305064
32117,5.56319499868413
32118,3.804817923268158
32119,4.360608153892826
32120,5.512770548282617
32121,4.8736012753111115
32122,4.8231671418698765
32123,6.754035640237262
32124,4.753263522717472
32125,5.515904847191466
32126,5.971014307500679
32127,4.709712231888658
32128,4.885463767368256
32129,5.583977390168696
32130,5.583977390168696
32131,5.90010188292908
32132,5.580936842087171
32133,5.202325180640074
32134,7.169061589510543
32135,4.5218537537360035
32136,6.733608619619489
