index,INVC_CONT
32000,4.39669030486538
32001,4.392931263565449
32002,4.759585979050356
32003,4.55986952406242
32004,4.497850252100832
32005,4.964365420429746
32006,4.445237390714523
32007,4.595986196697959
32008,4.658986070471813
32009,4.861157902207658
32010,5.047228032859679
32011,3.8848000512021423
32012,4.318470467452801
32013,4.3606708640087835
32014,4.28870055159151
32015,3.6975304400303193
32016,3.631277716430864
32017,3.711859156918951
32018,3.888836856537781
32019,3.845477133643354
32020,3.9178465664063538
32021,3.9143057142507898
32022,4.008659668294557
32023,3.870809006727395
32024,4.049921219296641
32025,3.922680125901794
32026,4.106502593902145
32027,4.156392368977401
32028,4.156392368977401
32029,4.262985486268172
32030,4.364830652890883
32031,4.41135236714283
32032,3.922680125901794
32033,3.96089938718369
32034,3.8168332860600875
32035,4.262985486268172
32036,4.2973610890140455
32037,3.96089938718369
32038,4.156392368977401
32039,4.317124249067654
32040,4.3606708640087835
32041,3.8123769800741005
32042,3.8861520748241896
32043,3.9655811421397207
32044,4.413595861720408
32045,4.303377730142382
32046,4.304074532937308
32047,3.8259342037512805
32048,4.008659668294557
32049,4.034187524493978
32050,4.253121435088228
32051,4.30317514457263
32052,4.358300700770921
32053,3.888836856537781
32054,3.8866583521745066
32055,3.922680125901794
32056,4.286337072442978
32057,4.286337072442978
32058,4.009503397521358
32059,4.253150756424996
32060,3.882899310874577
32061,4.106502593902145
32062,4.008659668294557
32063,4.413595861720408
32064,4.034187524493978
32065,3.7451078009901466
32066,4.121140849333109
32067,3.92899060810688
32068,4.254960944805624
32069,4.479142510459503
32070,4.195711455513574
32071,3.8848000512021423
32072,4.181470496923719
32073,3.8259342037512805
32074,4.008659668294557
32075,4.295339177224707
32076,3.8851423018453075
32077,3.8840705589289977
32078,4.411159526799297
32079,3.922680125901794
32080,3.8299803934541288
32081,4.358300700770921
32082,4.473903658291718
32083,4.350629234425206
32084,4.3606708640087835
32085,4.36784210084122
32086,4.600163889636812
32087,3.8168332860600875
32088,3.888836856537781
32089,3.855921833639254
32090,3.8840705589289977
32091,4.049921219296641
32092,4.049921219296641
32093,4.254960944805624
32094,4.064459930717896
32095,3.927601414901988
32096,3.922680125901794
32097,4.76586068461457
32098,3.8861520748241896
32099,3.8259342037512805
32100,4.458900210475562
32101,4.071492307122909
32102,4.253150756424996
32103,4.094241276957349
32104,4.358300700770921
32105,4.285239783022733
32106,3.8866583521745066
32107,3.8680885801335405
32108,3.8851423018453075
32109,3.8840705589289977
32110,4.329775716794692
32111,4.022351094208533
32112,2.3082795138272436
32113,4.5903652429643
32114,4.806215958167881
32115,6.15754457448845
32116,6.15754457448845
32117,5.106560679472594
32118,3.907638346722625
32119,3.9424112214817795
32120,4.566108372590156
32121,4.021021659241637
32122,4.727842583338363
32123,6.121081356340416
32124,4.561209569493967
32125,4.726552498989318
32126,5.080375461872336
32127,4.793708362730166
32128,4.467935085881902
32129,4.8605538025800366
32130,4.8605538025800366
32131,4.981633319129879
32132,4.936350462050977
32133,4.914751530280895
32134,6.685532139278697
32135,3.672637407415372
32136,6.329934871114458
32137,4.689664806462165
32138,4.92001129373499
32139,3.693877888509951
32140,4.413555190388503
32141,4.190861092578146
32142,4.868332271280659
32143,4.6827691900929524
32144,4.431947678906939
32145,4.871074640189242
32146,4.181416746903813
32147,5.597650675128609
32148,4.31252374807546
32149,4.336345356215246
32150,4.3075926879812165
32151,5.110392407556277
32152,15.892253122066139
32153,4.49804038085127
32154,4.49804038085127
32155,4.49804038085127
32156,4.49804038085127
32157,4.910004970074279
32158,4.910004970074279
32159,4.910004970074279
32160,4.910004970074279
32161,4.910004970074279
32162,4.49804038085127
32163,4.49804038085127
32164,5.831865134197649
32165,5.013248817327653
32166,4.6819369216810705
32167,5.457083117841192
32168,4.484904695821734
32169,4.564381350213723
32170,4.934470779574259
32171,5.964874695620088
32172,5.964874695620088
32173,7.286272782678109
32174,5.269267622071987
32175,4.301374272443519
32176,4.120753853413453
32177,4.57049407194053
32178,5.128322895537592
32179,5.294484290916676
32180,6.400728282741676
32181,6.5215134336431655
32182,5.792674702904537
32183,4.532967890602227
32184,4.496131860013695
32185,3.9842581298786133
32186,3.9842581298786133
32187,3.9842581298786133
32188,3.7321663906550326
32189,3.6726586074267096
32190,3.6847095974230397
32191,3.758111435610023
32192,3.758111435610023
32193,3.9133462441726152
32194,3.559313528259427
32195,3.508529488816553
32196,3.5526745284399937
32197,3.7231584324110543
32198,3.7214228717086404
32199,3.7136875507579856
32200,3.6182715179456553
32201,3.6182715179456553
32202,3.7360848979337815
32203,3.6986297593107977
32204,3.6805694120362347
32205,3.6800070478030493
32206,3.6364905915421795
32207,3.7494488095896727
32208,3.7379081921209165
32209,3.6848778403898867
32210,3.626502581938342
32211,3.689020917125762
32212,3.7302643620460496
32213,4.1693775307876875
32214,3.8958748446733873
32215,3.8765464189846215
32216,3.8765464189846215
32217,3.870579125036321
32218,3.9333614076189716
32219,3.9333614076189716
32220,3.926295582252518
32221,4.004907486971739
32222,3.9610854674375746
32223,3.7869039949912775
32224,3.794454695068765
32225,3.9707060339486073
32226,3.9842581298786133
32227,3.9252363719630763
32228,3.822009358319509
32229,3.7231584324110543
32230,3.6226142013907525
32231,3.7446112241752783
32232,3.741940324715068
32233,3.7239209533902513
32234,3.640888072141461
32235,3.689020917125762
32236,3.6848386350684343
32237,3.9603831360949755
32238,3.959544098804992
32239,3.959544098804992
32240,5.198776331648813
32241,4.933855749368674
32242,6.879838316344392
32243,4.822235996640037
32244,3.6800070478030493
32245,3.6558248224171774
32246,3.7302643620460496
32247,4.20349695948815
32248,4.072422446274933
32249,4.98727750122965
32250,5.198856320153206
32251,3.7302643620460496
32252,5.290130093774094
32253,5.0976112055203675
32254,5.0976112055203675
32255,3.7379081921209165
32256,3.6848386350684343
32257,4.513787844864548
32258,4.15619613439429
32259,4.360302434110257
32260,4.59787625620434
32261,4.978378296379726
32262,4.287627659706186
32263,4.04246318167757
32264,4.090064130511554
32265,4.300241394666431
32266,4.1277864428792785
32267,4.58840255405097
32268,4.663119803207396
32269,4.047101527546165
32270,4.602691712991186
32271,5.009788563791133
32272,5.47347556635738
32273,4.6276709948885895
32274,4.1322918687196495
32275,3.9825474761856707
32276,4.265264344077706
32277,4.047124601662342
32278,4.2698424098725
32279,4.23619683271542
32280,4.286722205894649
32281,4.070846608625528
32282,4.3411108247144075
32283,4.634546464652279
32284,4.088552951076681
32285,4.099446882922447
32286,4.960630342402367
32287,4.163888684307726
32288,4.232430788734783
32289,4.340083113194836
32290,5.295357271741848
32291,4.766009093527126
32292,4.3742190365917875
32293,6.663829815781785
32294,3.7480373447001654
32295,3.741752117105506
32296,3.5193843203186144
32297,3.791865795009611
32298,4.32334612381136
32299,4.153937804307639
32300,4.27619388303277
32301,4.91615418567492
32302,4.194388724987341
32303,4.085905124886395
32304,4.334959608829799
32305,4.0924494912840075
32306,4.421073784300788
32307,4.502515537964463
32308,4.448553127668617
32309,4.337872276393885
32310,4.512485363051043
32311,4.653189014838285
32312,4.463111682869535
32313,4.504417490545475
32314,4.409259435397139
32315,4.376886504586551
32316,4.8349018499570064
32317,4.855921057878407
32318,4.631543860401132
32319,4.621728776645406
32320,5.907161811156868
32321,4.113128678384281
32322,4.008659668294557
32323,4.17709415758387
32324,3.7451078009901466
32325,3.6975304400303193
32326,3.6975304400303193
32327,4.237558226195144
32328,4.237558226195144
32329,3.888836856537781
32330,3.8866583521745066
32331,3.9655811421397207
32332,3.9689334343570604
32333,3.9178465664063538
32334,3.8840705589289977
32335,3.8840705589289977
32336,3.8840705589289977
32337,3.8851423018453075
32338,4.262985486268172
32339,4.694104111782382
32340,4.388762513409297
32341,4.41135236714283
32342,4.009503397521358
32343,4.473903658291718
32344,3.9352047305929725
32345,4.353147231147265
32346,3.870809006727395
32347,3.922680125901794
32348,4.3606708640087835
32349,3.9143057142507898
32350,3.9681937534938676
32351,4.262985486268172
32352,3.6433287064271935
32353,4.0029681387514975
32354,3.7103519218418386
32355,3.9276385670519027
32356,3.990911540332672
32357,3.8299803934541288
32358,3.9711528313060107
32359,3.990911540332672
32360,3.990911540332672
32361,3.9093591130726155
32362,3.8840705589289977
32363,3.9001977880799266
32364,3.922680125901794
32365,4.304074532937308
32366,4.251177729309589
32367,4.251177729309589
32368,4.253121435088228
32369,4.237558226195144
32370,4.064459930717896
32371,4.2942023564190785
32372,3.8840705589289977
32373,3.968307611977779
32374,3.9655811421397207
32375,3.9149739621887196
32376,3.6975304400303193
32377,4.251177729309589
32378,4.458900210475562
32379,3.9352047305929725
32380,4.512109001769697
